marker_ID,Basal,EC,Fat,Fib,Luminal,Lym,MP,weight
9180,0.0,0.0,0.5252462842336763,0.5252462842336763,0.0,0.5252462842336763,0.5252462842336763,0.5252462842336763
3384,0.792154125,0.0,0.792154125,0.792154125,0.792154125,0.792154125,0.792154125,0.792154125
306,0.5346490183330583,0.0,0.5346490183330583,0.0,0.0,0.5346490183330583,0.5346490183330583,0.5346490183330583
8837,0.7805555555555556,0.0,0.7805555555555556,0.7805555555555556,0.7805555555555556,0.7805555555555556,0.0,0.7805555555555556
55281,0.935,0.0,0.935,0.935,0.935,0.935,0.935,0.935
11186,0.0,0.0,,0.0,0.0,,,0.0
92162,0.6266734822516336,0.0,0.6266734822516336,0.6266734822516336,0.6266734822516336,0.6266734822516336,0.6266734822516336,0.6266734822516336
11078,,0.0,,,,,,0.0
29780,0.87,0.0,0.87,0.87,0.87,0.87,0.87,0.87
6856,0.0,0.0,,0.0,0.0,,,0.0
3430,,0.0,,,,,,0.0
3861,0.0,0.8722498234498628,0.8722498234498628,0.8722498234498628,0.8722498234498628,0.8722498234498628,0.8722498234498628,0.8722498234498628
2810,0.0,0.7221118247875102,0.7221118247875102,0.7221118247875102,0.0,0.7221118247875102,0.0,0.7221118247875102
3934,0.0,0.8278273797763644,0.8278273797763644,0.8278273797763644,0.0,0.8278273797763644,0.8278273797763644,0.8278273797763644
3963,0.0,0.688770426278802,0.688770426278802,0.688770426278802,0.0,0.688770426278802,0.688770426278802,0.688770426278802
127534,0.0,0.5341901624930359,0.5341901624930359,0.5341901624930359,0.5341901624930359,0.5341901624930359,0.5341901624930359,0.5341901624930359
5349,0.0,0.6161755028680032,0.0,0.6161755028680032,0.0,0.6161755028680032,0.6161755028680032,0.6161755028680032
2707,0.0,0.7929772561885285,0.7929772561885285,0.7929772561885285,0.7929772561885285,0.7929772561885285,0.7929772561885285,0.7929772561885285
978,0.0,0.475,0.475,0.475,0.475,0.475,0.475,0.475
8572,0.0,0.03200140972607659,0.03200140972607659,0.03200140972607659,0.0,0.03200140972607659,0.03200140972607659,0.03200140972607659
2274,0.0,,,,0.0,,,0.0
5268,0.0,0.9380031619724645,0.9380031619724645,0.9380031619724645,0.0,0.9380031619724645,0.9380031619724645,0.9380031619724645
55612,0.0,0.5177396441904148,0.5177396441904148,0.5177396441904148,0.5177396441904148,0.5177396441904148,0.5177396441904148,0.5177396441904148
72,0.0,0.7520858338525691,0.7520858338525691,0.7520858338525691,0.7520858338525691,0.7520858338525691,0.7520858338525691,0.7520858338525691
3852,0.0,0.8081074017886702,0.8081074017886702,0.8081074017886702,0.8081074017886702,0.8081074017886702,0.8081074017886702,0.8081074017886702
1307,0.0,0.08033245967282321,0.08033245967282321,0.08033245967282321,0.08033245967282321,0.08033245967282321,0.08033245967282321,0.08033245967282321
3914,0.0,0.6380300959605266,0.6380300959605266,0.6380300959605266,0.6380300959605266,0.6380300959605266,0.6380300959605266,0.6380300959605266
11187,0.0,0.826395580375821,0.826395580375821,0.826395580375821,0.0,0.826395580375821,0.826395580375821,0.826395580375821
79080,0.0,,,,,,,0.0
3918,0.0,0.33315136823183045,0.33315136823183045,0.33315136823183045,0.0,0.33315136823183045,0.33315136823183045,0.33315136823183045
3843,0.0,,,,0.0,,,0.0
7919,0.0,0.0,,,0.0,,0.0,0.0
824,0.0,0.0,0.9067800212305477,0.9067800212305477,0.0,0.9067800212305477,0.9067800212305477,0.9067800212305477
9414,0.0,,,,0.0,,,0.0
1308,0.0,0.8565320304861759,0.8565320304861759,0.8565320304861759,0.8565320304861759,0.8565320304861759,0.8565320304861759,0.8565320304861759
7041,0.0,,,,,,,0.0
1503,0.0,,,,,,,0.0
27101,0.0,,,,0.0,,,0.0
22827,0.0,0.0,,,0.0,,,0.0
8480,0.0,,,,,,,0.0
1155,0.0,,,,0.0,,0.0,0.0
4256,0.0,0.7755827599189722,0.7755827599189722,0.7755827599189722,0.7755827599189722,0.7755827599189722,0.7755827599189722,0.7755827599189722
25843,0.0,,,,0.0,,,0.0
7305,0.81,0.81,0.81,0.81,0.81,0.81,0.0,0.81
