stem_pluri,stem_adult,progenitor,cycling,secretory,immune,terminal,stromal,gsm,cohort,n_markers,resid_mae,status
0.0,0.11346046181429431,0.0,0.0,0.0,0.8865395381857057,0.0,0.0,GSM1235621,GSE51057,842,0.1146844369759805,OK
0.0,0.14388568677687058,0.0,0.0,0.0,0.8561143132231295,0.0,0.0,GSM1235624,GSE51057,787,0.11635941607234415,OK
0.0,0.1888122304398464,0.0,0.0,0.0,0.8111877695601537,0.0,0.0,GSM1235625,GSE51057,835,0.1186006951511871,OK
0.0,0.1839180456783111,0.0,0.0,0.0,0.8160819543216888,0.0,0.0,GSM1235628,GSE51057,853,0.10951297094961128,OK
0.0,0.1978850795291106,0.0,0.0,0.0,0.8021149204708893,0.0,0.0,GSM1235631,GSE51057,848,0.10942413116620042,OK
0.0,0.18223417188644658,0.0,0.0,0.0,0.8177658281135535,0.0,0.0,GSM1235632,GSE51057,846,0.11307417222722864,OK
0.0,0.15582617999158693,0.0,0.0,0.0,0.8441738200084131,0.0,0.0,GSM1235637,GSE51057,813,0.11256687484077134,OK
0.0,0.19306992235868692,0.0,0.0,0.0,0.8069300776413132,0.0,0.0,GSM1235638,GSE51057,794,0.1176590602580899,OK
0.0,0.14652303292904956,0.0,0.0,0.0,0.8534769670709506,0.0,0.0,GSM1235640,GSE51057,793,0.11842659820070435,OK
0.0,0.18269134388759145,0.0,0.0,0.0,0.8173086561124085,0.0,0.0,GSM1235641,GSE51057,848,0.11107300583671088,OK
0.0,0.16461740456335044,0.0,0.0,0.0,0.8353825954366496,0.0,0.0,GSM1235643,GSE51057,851,0.11394069304095396,OK
0.0,0.15849674071949266,0.0,0.0,0.0,0.8415032592805074,0.0,0.0,GSM1235644,GSE51057,850,0.1116704273765222,OK
0.0,0.16713255891626105,0.0,0.0,0.0,0.832867441083739,0.0,0.0,GSM1235646,GSE51057,861,0.11050370336057286,OK
0.0,0.1652560183607521,0.0,0.0,0.0,0.834743981639248,0.0,0.0,GSM1235649,GSE51057,759,0.12139844959550787,OK
0.0,0.16971806143450108,0.0,0.0,0.0,0.8302819385654988,0.0,0.0,GSM1235654,GSE51057,806,0.11382378410885285,OK
0.0,0.1843714930772744,0.0,0.0,0.0,0.8156285069227256,0.0,0.0,GSM1235655,GSE51057,885,0.1093065256917512,OK
0.0,0.16124565442607514,0.0,0.0,0.0,0.8387543455739249,0.0,0.0,GSM1235657,GSE51057,829,0.11409884660060206,OK
0.0,0.16857964471645526,0.0,0.0,0.0,0.8314203552835447,0.0,0.0,GSM1235659,GSE51057,841,0.11225154074825318,OK
0.0,0.1181459635642853,0.0,0.0,0.0,0.8818540364357148,0.0,0.0,GSM1235660,GSE51057,835,0.10987080548658952,OK
0.0,0.15475014092384137,0.0,0.0,0.0,0.8452498590761586,0.0,0.0,GSM1235661,GSE51057,801,0.11453782425305814,OK
0.0,0.15392640533599566,0.0,0.0,0.0,0.8460735946640042,0.0,0.0,GSM1235664,GSE51057,823,0.11261875318583509,OK
0.0,0.1508983048559041,0.0,0.0,0.0,0.8491016951440958,0.0,0.0,GSM1235667,GSE51057,865,0.10943012577824228,OK
0.0,0.15911096975721506,0.0,0.0,0.0,0.8408890302427849,0.0,0.0,GSM1235670,GSE51057,877,0.11308931981172858,OK
0.0,0.1840203375428221,0.0,0.0,0.0,0.8159796624571779,0.0,0.0,GSM1235672,GSE51057,841,0.11468405421846402,OK
0.0,0.15506711661519734,0.0,0.0,0.0,0.8449328833848025,0.0,0.0,GSM1235677,GSE51057,835,0.1123052019518173,OK
0.0,0.1512843993291179,0.0,0.0,0.0,0.8487156006708821,0.0,0.0,GSM1235679,GSE51057,759,0.11542662169161319,OK
0.0,0.18954028691543734,0.0,0.0,0.0,0.8104597130845625,0.0,0.0,GSM1235680,GSE51057,902,0.10305882562541172,OK
0.0,0.149376259612525,0.0,0.0,0.0,0.8506237403874751,0.0,0.0,GSM1235683,GSE51057,827,0.11101839551907257,OK
0.0,0.17424890262797316,0.0,0.0,0.0,0.8257510973720269,0.0,0.0,GSM1235694,GSE51057,804,0.11615953839637028,OK
0.0,0.17834136273475898,0.0,0.0,0.0,0.8216586372652411,0.0,0.0,GSM1235703,GSE51057,869,0.10624706946685622,OK
0.0,0.18579177583735668,0.0,0.0,0.0,0.8142082241626433,0.0,0.0,GSM1235704,GSE51057,870,0.1057936393387713,OK
0.0,0.1401375545513508,0.0,0.0,0.0,0.8598624454486492,0.0,0.0,GSM1235706,GSE51057,812,0.11338588419359868,OK
