marker_ID,Acinar,Ductal,EC,Endocrine,IC,Stellate
6281,2.025774582468067,4.875007593688059,0.0,0.0,3.493680619320471,0.0
347735,1.6288850761162168,4.236194972897984,0.0,0.0,0.0,0.0
718,0.0,4.016302446178052,0.0,0.0,0.0,0.0
710,0.0,4.057064744454544,0.0,0.0,0.0,3.4740454090666315
1364,3.458064777786113,4.7306478227913535,0.0,0.0,0.0,0.0
7168,1.5336721807094187,4.492270109922447,0.0,0.0,0.0,2.895071067678867
5652,2.2231109102805178,3.9489929034589824,0.0,0.0,0.0,0.0
1999,3.301142133713026,5.154514390499104,0.0,0.0,0.0,0.0
4316,0.0,3.454173461918384,0.0,0.0,0.0,0.0
11135,2.8937069122496233,3.9823155206993714,0.0,0.0,0.0,0.0
1316,3.11135608998934,4.604505796695035,0.0,0.0,2.649200175817344,0.0
6347,0.0,2.987815462073728,0.0,0.0,0.0,0.0
64129,0.0,3.435154396771919,0.0,0.0,0.0,0.0
25825,1.839893076290267,3.7969540103440376,0.0,0.0,0.0,0.0
57402,0.0,3.192134600243767,0.0,0.0,0.0,0.0
5209,0.0,3.5688224195249636,0.0,0.0,0.0,0.0
3728,2.1064620874738598,4.054553627723152,3.7887086164104797,0.0,0.0,0.0
10158,2.7915918094040606,3.3373786566742902,0.0,0.0,0.0,0.0
51330,3.505025484394448,4.880205959407969,0.0,0.0,0.0,3.3027618028824044
3918,0.0,2.9009265489922895,0.0,0.0,0.0,0.0
9076,0.0,3.058187610468136,0.0,0.0,0.0,0.0
5265,0.0,5.235412835182837,0.0,0.0,0.0,0.0
3898,1.5734317547517118,3.1709956471618677,0.0,0.0,0.0,0.0
1843,0.0,4.308631466491504,0.0,0.0,0.0,0.0
6692,2.3606900198370537,4.056900825613828,0.0,0.0,0.0,0.0
5104,0.0,2.4852913159055805,0.0,0.0,0.0,0.0
706,2.1816903135752552,3.4650182699836716,0.0,0.0,0.0,0.0
3914,2.4042902308118803,3.237536134085577,0.0,0.0,0.0,0.0
999,2.9237393939899654,4.318828901674059,0.0,0.0,0.0,0.0
3960,0.0,2.7263244730336202,0.0,0.0,0.0,0.0
3159,2.9168427654827775,3.930837785526722,0.0,0.0,0.0,0.0
467,0.0,3.5734902015536374,0.0,0.0,0.0,0.0
1080,0.0,2.0319836186410383,0.0,0.0,0.0,0.0
3576,0.0,2.6527143187012427,0.0,0.0,0.0,0.0
8671,0.0,2.7965168325584076,0.0,0.0,0.0,0.0
6768,1.4403610564023872,3.788508585692779,0.0,0.0,0.0,0.0
375790,0.0,2.9474882273596403,0.0,0.0,0.0,0.0
57648,1.8410963164842977,3.1096608030461352,0.0,0.0,0.0,0.0
4088,0.0,2.991468550260038,0.0,0.0,0.0,0.0
7851,0.0,2.5782033998243143,0.0,0.0,0.0,0.0
11030,0.0,3.1714718086446374,0.0,0.0,0.0,2.3841352430854017
64114,3.68044634398142,4.072567627393398,0.0,0.0,2.2296258122697377,0.0
3675,0.0,3.0886437649513843,0.0,0.0,0.0,0.0
23555,0.0,2.780293335578352,0.0,0.0,0.0,0.0
57222,2.237148902647995,3.3751149808087444,0.0,0.0,0.0,1.6681771581963365
54206,0.0,2.838920729693807,0.0,0.0,0.0,0.0
7262,0.0,2.5397127351082665,0.0,0.0,0.0,0.0
51704,0.0,2.130347819926538,0.0,0.0,0.0,0.0
163732,0.0,2.4467888391372834,0.0,0.0,0.0,0.0
11282,1.9842940120843715,3.613788824671683,2.8527808593875976,0.0,0.0,0.0
10318,0.0,2.9958136160685336,0.0,0.0,0.0,0.0
7357,0.0,2.627633748057295,0.0,0.0,0.0,0.0
1847,0.0,3.0115690742163785,0.0,0.0,0.0,0.0
824,2.137468954581687,3.2649973408403703,0.0,0.0,0.0,0.0
5792,1.89565491634721,3.6765929761867246,0.0,0.0,0.0,0.0
1512,0.0,1.3614596744175276,0.0,0.0,0.0,0.0
135112,0.0,2.627440161579191,0.0,0.0,0.0,0.0
26010,0.0,3.362340076189181,0.0,0.0,0.0,3.0163391151386505
1366,3.8753296234009262,4.455829355424877,0.0,3.0112931695313585,0.0,0.0
745,0.0,2.7824199975424997,0.0,0.0,0.0,0.0
64332,0.0,2.7815240487126025,0.0,0.0,0.0,0.0
1500,1.886150887760174,3.4470310188775937,3.0633778295554297,0.0,0.0,0.0
5768,0.0,3.0015421856756865,0.0,0.0,0.0,0.0
10801,0.0,2.899678092404861,0.0,0.0,2.539001920692778,2.8032921717265773
23589,1.8786057639477793,3.159076506909002,0.0,0.0,0.0,0.0
114569,0.0,2.862506964979683,0.0,0.0,0.0,0.0
4357,1.8401832999392314,2.6019149736341265,0.0,0.0,0.0,0.0
330,0.0,2.4114392807140046,0.0,0.0,0.0,0.0
51280,0.0,2.7629896065388957,0.0,0.0,0.0,0.0
30851,0.0,2.8814873523380453,0.0,0.0,0.0,0.0
7534,2.1216923614045093,3.3970367897247518,0.0,0.0,0.0,2.1323258629971527
80149,0.0,1.8619287386482255,0.0,0.0,0.0,0.0
8553,2.31997102461781,3.3358549348417434,0.0,0.0,0.0,2.8673424720447698
1026,2.6780824802696443,3.9202576947456222,3.4720335601617665,0.0,0.0,0.0
2683,0.0,2.733685880323637,0.0,0.0,0.0,0.0
823,0.6393709051756767,3.252291791398944,0.0,0.0,0.0,0.0
8714,0.0,1.387748060356061,0.0,0.0,0.0,0.0
55748,0.0,3.260361159006739,0.0,0.0,2.7767767888411474,0.0
26472,2.9677353407676175,3.507958176912176,0.0,0.0,0.0,2.9554640586842043
10135,0.0,3.28951106489888,0.0,0.0,0.0,0.0
54997,0.0,2.7613403935189647,0.0,0.0,0.0,0.0
5947,2.5080379521622698,3.295676168299262,0.0,0.0,0.0,0.0
9334,0.0,2.4104230687895636,0.0,0.0,0.0,0.0
26136,0.0,2.587939432478257,0.0,0.0,0.0,0.0
5480,0.0,1.9473674496741837,0.0,0.0,0.0,0.0
80223,3.283488582425916,3.55602261008336,0.0,0.0,0.0,0.0
1829,0.0,2.460745847870416,0.0,0.0,0.0,0.0
3418,2.19978973209256,2.6925788038541665,0.0,0.0,0.0,0.0
23654,0.0,3.461967788954192,0.0,2.329987864681314,0.0,0.0
9368,0.0,2.972721350023477,0.0,0.0,0.0,0.0
754,1.9258291733032329,3.6349151560344386,3.4800543385175025,0.0,0.0,0.0
9208,1.724843680034887,2.82947908630059,0.0,0.0,2.649200175817344,0.0
8754,0.0,2.1281421635040223,0.0,0.0,0.0,0.0
114908,1.489017742883362,2.9703250998022823,0.0,0.0,1.610157639300822,0.0
55353,0.0,3.289071935378691,0.0,0.0,0.0,0.0
7430,1.801168257082732,3.008400251377575,0.0,0.0,0.0,0.0
133,0.0,2.3092065839294564,0.0,0.0,0.0,0.0
27242,0.0,2.8860377098102834,0.0,0.0,0.0,0.0
9686,0.0,2.197747605212608,0.0,0.0,0.0,0.0
57804,2.6762301934228043,2.766406038991172,0.0,0.0,0.0,1.85271870363215
7052,0.0,3.0688296234753434,0.0,0.0,0.0,2.5005682276218066
57111,0.0,2.7596937142156825,0.0,0.0,0.0,0.0
4026,0.0,2.6221306003865434,0.0,0.0,0.0,0.0
5214,0.0,2.6310273514004487,0.0,0.0,0.0,0.0
1365,0.0,2.9080698761814374,0.0,0.0,0.0,0.0
6709,0.0,2.4602528092718714,0.0,0.0,0.0,0.0
977,2.0039095726198335,2.695569678154357,0.0,0.0,0.0,0.0
23204,0.0,3.304955172532511,0.0,0.0,2.8472944757131304,0.0
55740,0.0,2.208695727326405,0.0,0.0,0.0,0.0
64866,0.0,2.3666451831439526,0.0,0.0,0.0,0.0
55092,0.0,2.3514108670201135,0.0,0.0,0.0,0.0
5359,0.0,1.3145085724209462,0.0,0.0,0.0,0.0
382,0.0,2.4796636213447263,0.0,0.0,0.0,0.0
598,1.1607245093286305,3.0504496505639835,0.0,0.0,0.0,0.0
3993,0.0,2.673746700218156,0.0,0.0,0.0,0.0
9414,0.0,1.940273704089856,0.0,0.0,0.0,0.0
30001,0.0,2.033650488849493,0.0,0.0,0.0,0.0
602,1.6470498959712214,2.380794012474306,0.0,0.0,0.0,0.0
359948,0.0,3.098433357797213,0.0,0.0,2.504423893362237,1.409763775073856
132299,1.5562646882836386,2.8679484151102024,0.0,0.0,0.0,0.0
2309,0.0,1.5297781377625197,0.0,0.0,0.0,0.0
91663,0.0,3.008675446813178,0.0,0.0,0.0,2.451419502198183
50848,0.0,1.9691560762041265,0.0,0.0,0.0,0.0
7408,0.0,2.042664597750276,0.0,0.0,0.0,0.0
55970,0.0,2.563360600177226,0.0,0.0,0.0,0.0
9448,0.0,2.673746700218156,2.2924453063649297,0.0,0.0,0.0
81671,2.201037609501847,3.192134600243767,0.0,0.0,0.0,3.1813566867866725
9961,1.9356499270364758,2.3012837849713383,0.0,0.0,0.0,0.0
831,1.8624186279008752,2.8761005520564944,0.0,0.0,0.0,0.0
51599,1.8734213562298474,2.4114392807140046,0.0,0.0,0.0,0.0
79572,0.0,2.2452910407354185,0.0,0.0,0.0,0.0
64065,1.4797363641802224,3.0905653806544184,0.0,2.3142891302652764,0.0,0.0
1832,0.0,3.5170300204372715,0.0,2.935308590772743,0.0,0.0
3959,0.0,3.5662738099031333,0.0,2.9304226055904086,0.0,2.9394398665142187
11261,1.6383043798615993,2.6310273514004487,0.0,0.0,0.0,0.0
10397,2.3221217799141973,2.817665827931703,0.0,0.0,0.0,0.0
10449,0.0,2.563724516458523,0.0,0.0,0.0,0.0
481,0.0,2.7191192460744786,0.0,0.0,0.0,0.0
10509,0.0,2.467177577148153,0.0,0.0,0.0,0.0
10555,0.0,2.0812107791913244,0.0,0.0,0.0,0.0
6780,1.8727090909426218,2.545655536821731,0.0,0.0,0.0,0.0
1729,2.1474481731203205,2.5502551904614337,0.0,0.0,0.0,0.0
3005,0.0,2.780293335578352,0.0,0.0,0.0,0.0
64834,1.8052964363973727,2.3086435162984054,0.0,0.0,0.0,0.0
55573,2.7559980147699994,2.8071256286450628,0.0,0.0,0.0,0.0
5606,0.0,1.999799370257057,0.0,0.0,0.0,0.0
2222,1.8050372062563143,2.6610767418142225,0.0,0.0,0.0,0.0
3685,0.0,2.1435776160305196,0.0,0.0,0.0,0.0
1212,0.0,2.5987092371065703,0.0,0.0,0.0,0.0
4072,1.6275633699590948,3.7127249127146285,0.0,3.358981362459102,0.0,0.0
5500,0.0,3.196993244640483,0.0,2.4281606523671173,0.0,0.0
54502,0.0,2.0030653773975646,0.0,0.0,0.0,0.0
399665,0.0,3.0488798616888513,0.0,2.228784710156667,0.0,0.0
3927,1.44570703476497,2.227685947411066,0.0,0.0,0.0,0.0
22913,0.0,2.4166147205614408,0.0,0.0,0.0,0.0
4134,0.0,2.079232181139752,0.0,0.0,0.0,1.9390115244143455
4192,0.0,3.0355534386826557,0.0,2.477153943482736,0.0,0.0
25777,0.0,2.1081895118435807,0.0,0.0,0.0,0.0
8566,0.0,2.4622264250147268,0.0,0.0,0.0,0.0
6386,0.0,2.7466106708280362,0.0,0.0,2.715166578757545,1.85271870363215
10552,2.6424526187939765,2.9629688901959916,0.0,0.0,0.0,0.0
26528,1.3965594815974067,1.6021081009744689,0.0,0.0,0.0,0.0
29956,2.041349340121746,2.799017051621281,0.0,0.0,0.0,0.0
6993,0.0,2.8483655758320827,0.0,0.0,0.0,0.0
10890,1.394411600737631,2.766406038991172,0.0,0.0,0.0,0.0
387882,0.0,3.0907133315648245,0.0,2.775941207838421,0.0,0.0
83641,1.5292499771896229,1.8450491759495955,0.0,0.0,0.0,0.0
2317,2.659821665794645,2.9992199540005213,0.0,0.0,0.0,0.0
10096,0.0,2.4602528092718714,0.0,0.0,0.0,1.8598235384221447
10653,3.029754706910114,4.96583230400547,0.0,4.900891050270742,0.0,0.0
10550,0.0,2.0324521053966915,0.0,0.0,0.0,0.0
6238,1.9066711009311417,2.231375136246335,0.0,0.0,0.0,0.0
1891,0.0,2.828660240094065,0.0,0.0,0.0,0.0
1312,0.0,2.3110388417955106,0.0,0.0,0.0,0.0
7328,1.5987748157081065,2.5911118669693307,0.0,0.0,0.0,0.0
51107,1.9540467450965802,2.5902711550652917,0.0,0.0,0.0,0.0
2934,0.0,2.55133342711267,0.0,0.0,0.0,0.0
11313,1.2834326284897264,2.2152378258840035,0.0,0.0,0.0,0.0
23558,1.8831738928225086,2.227685947411066,0.0,0.0,0.0,0.0
3692,1.6673956338751208,2.1872983798533205,0.0,0.0,0.0,0.0
7416,1.8963649876118014,2.9958136160685336,0.0,0.0,0.0,2.788825299799132
81631,2.0248184934024405,2.7466106708280362,0.0,0.0,0.0,2.1400464539885564
51523,1.6492808005499444,3.2240302933266722,0.0,2.6733421224267166,0.0,0.0
56270,1.7963950835808555,2.9236437259992987,0.0,0.0,0.0,0.0
353,2.0352304027984696,2.324392592362824,0.0,0.0,0.0,0.0
5859,1.8562904594179743,2.033650488849493,0.0,0.0,0.0,0.0
3030,2.1474481731203205,2.755314904045098,0.0,0.0,0.0,0.0
1431,2.055986938964921,2.2861822840331296,0.0,0.0,0.0,0.0
667,0.0,2.209899066703688,0.0,0.0,0.0,0.0
28956,1.9415378325964676,2.547833309964128,0.0,0.0,0.0,0.0
4720,0.0,1.989331170451857,0.0,0.0,0.0,0.0
5045,1.5726269121469372,2.4627753440096933,0.0,0.0,0.0,0.0
3032,0.0,1.2743465062414239,0.0,0.0,0.0,0.0
10342,0.0,2.3667199025061265,0.0,0.0,0.0,0.0
440093,1.863890664058415,2.6409807808484556,0.0,0.0,0.0,1.8188227002866622
5127,0.0,2.1712959145407273,0.0,0.0,0.0,0.0
54926,1.8694367675441614,2.0253993503675147,0.0,0.0,0.0,0.0
3799,0.0,2.286044839791011,0.0,0.0,0.0,0.0
5245,0.0,1.9145650149253823,0.0,0.0,0.0,0.0
8570,0.0,1.9145650149253823,0.0,0.0,0.0,0.0
51246,1.6046015886676805,2.562724057371796,0.0,0.0,0.0,0.0
3337,0.0,2.506916475726835,0.0,0.0,0.0,0.0
1108,0.0,2.278106870773857,0.0,0.0,0.0,0.0
60685,0.0,2.5152986498013536,0.0,0.0,0.0,0.0
56889,1.9581205780385786,2.7263244730336202,0.0,0.0,0.0,0.0
7341,0.0,1.9728908057723324,0.0,0.0,0.0,0.0
7284,2.5876642869615534,2.8226741544406306,0.0,0.0,0.0,2.6359921910239685
8887,1.7836825939244478,2.6633781341249967,0.0,0.0,0.0,0.0
51123,2.481258524716469,2.527695861323106,0.0,0.0,0.0,0.0
6881,2.150892489238588,2.5735993651017233,0.0,0.0,0.0,0.0
10658,0.0,2.377841980427081,0.0,0.0,0.0,0.0
58485,1.2484508872167341,2.487525919698995,0.0,0.0,0.0,0.0
6950,1.5372859674434427,2.076984119205697,0.0,0.0,0.0,0.0
3184,1.8877305157916584,2.4114392807140046,0.0,0.0,0.0,2.0201468880813858
6391,0.0,2.587939432478257,0.0,0.0,0.0,2.5009103579142677
3608,0.0,2.1872983798533205,0.0,0.0,0.0,0.0
23524,0.0,2.3667199025061265,0.0,0.0,0.0,0.0
84299,0.0,1.3614596744175276,0.0,0.0,0.0,0.0
11338,0.0,1.5761287117739546,0.0,0.0,0.0,0.0
3192,2.084962373927641,2.647768210249442,0.0,0.0,0.0,2.512698802822881
10963,0.0,2.286044839791011,0.0,0.0,0.0,0.0
5434,0.0,2.103664490529347,0.0,0.0,0.0,0.0
9921,1.7036250063812906,2.0709262635194006,0.0,0.0,0.0,0.0
10809,0.0,2.2262659331399393,0.0,0.0,0.0,0.0
5589,1.8620363376971154,2.306183979513216,0.0,0.0,0.0,0.0
2288,1.6219730511471688,2.1810114044047286,0.0,0.0,0.0,0.0
387082,0.0,2.0811007417264173,0.0,0.0,0.0,0.0
29796,1.750332498670907,2.9277316689118127,0.0,2.869646841491568,0.0,0.0
192286,1.4825610560551707,2.324392592362824,0.0,0.0,0.0,2.052464286539791
2130,0.0,1.9488784108541015,0.0,0.0,0.0,0.0
51160,1.8200965272902534,1.8619287386482255,0.0,0.0,0.0,0.0
10728,1.7443420456820111,2.547833309964128,0.0,0.0,0.0,1.6681771581963365
5887,0.0,2.337861689979581,0.0,0.0,0.0,0.0
2547,0.0,2.5782956910713875,0.0,2.284671488078822,0.0,2.329843989518117
10313,0.0,2.0258643233810827,0.0,0.0,0.0,0.0
51652,0.0,1.830128414891103,0.0,0.0,0.0,0.0
5049,0.0,2.6409807808484556,0.0,2.4130830690306673,0.0,2.2858387106372184
51322,0.0,2.454273591406379,0.0,2.090836369352363,0.0,2.1316272372035665
4713,1.6901655727290636,2.0034178367900544,0.0,0.0,0.0,0.0
374882,0.0,2.3572021483665386,0.0,1.8855363144866457,0.0,0.0
10542,0.0,1.992209727475395,0.0,0.0,0.0,0.0
10412,1.967367333567572,2.0325041749519164,0.0,0.0,0.0,0.0
7322,0.0,2.123343152487719,0.0,0.0,0.0,0.0
10236,0.0,2.1281421635040223,0.0,0.0,0.0,2.1278523450152638
54998,2.1435779388365486,2.467177577148153,0.0,0.0,0.0,2.41261313563941
26001,0.0,1.9397592554247132,0.0,0.0,0.0,0.0
10694,1.7944614188487966,2.170506088097094,0.0,0.0,0.0,0.0
80700,0.0,2.0430334175689167,0.0,0.0,0.0,0.0
3281,0.0,2.5191238662963977,0.0,2.47265228426763,0.0,0.0
126003,1.6944889559749545,1.9188868106476131,0.0,0.0,0.0,0.0
8815,1.877128313209345,1.9397592554247132,0.0,0.0,0.0,0.0
81876,0.0,2.1457029087554043,0.0,0.0,0.0,0.0
1209,0.0,2.0325041749519164,0.0,0.0,0.0,0.0
10726,2.2201269712553335,2.493919773204842,0.0,2.1945006889810887,0.0,0.0
6726,0.0,2.170506088097094,0.0,1.8855363144866457,0.0,0.0
10136,10.254192588959906,0.0,0.0,0.0,0.0,0.0
1504,10.195820750510904,0.0,0.0,0.0,0.0,0.0
440387,10.165201547377777,0.0,0.0,0.0,0.0,0.0
5644,9.447659475934056,0.0,0.0,0.0,0.0,0.0
23436,8.759730349003256,0.0,0.0,0.0,0.0,0.0
1208,8.77132709235769,0.0,0.0,0.0,0.0,0.0
1357,8.922810305393206,0.0,0.0,0.0,0.0,0.0
5319,8.505472275588758,0.0,0.0,0.0,0.0,0.0
6690,8.529086203413218,0.0,0.0,0.0,0.0,0.0
5968,8.821402668724058,0.0,0.0,0.0,0.0,0.0
63036,7.701773767886694,0.0,0.0,0.0,0.0,0.0
1360,7.658860394461352,0.0,0.0,0.0,0.0,0.0
1358,6.862329214886196,0.0,0.0,0.0,0.0,0.0
11330,6.880575415749265,0.0,0.0,0.0,0.0,0.0
342898,6.475114167188455,0.0,0.0,0.0,0.0,0.0
5407,6.084353753559119,0.0,0.0,0.0,0.0,0.0
5406,6.011362035422775,0.0,0.0,0.0,0.0,0.0
5646,6.045605014442149,0.0,0.0,0.0,0.0,0.0
3816,5.2000206677683884,0.0,0.0,0.0,0.0,0.0
50624,5.087500583766672,0.0,0.0,0.0,0.0,0.0
5408,4.79551649542482,0.0,0.0,0.0,0.0,0.0
2813,4.7789499335454675,0.0,0.0,0.0,0.0,0.0
6035,4.349220425301157,0.0,0.0,0.0,0.0,0.0
7358,5.066900161113801,0.0,0.0,0.0,0.0,0.0
51032,4.129442793283351,0.0,0.0,0.0,0.0,0.0
4257,3.812936304590099,0.0,0.0,0.0,0.0,0.0
290,3.8940823534110898,0.0,0.0,0.0,0.0,0.0
130120,3.3552380965175383,0.0,0.0,0.0,0.0,0.0
1506,3.544633619251271,0.0,0.0,0.0,0.0,0.0
2306,3.7318181608173084,0.0,0.0,0.0,0.0,0.0
229,2.9671083396840854,0.0,0.0,0.0,0.0,0.0
50486,2.640468424474348,0.0,0.0,0.0,0.0,0.0
2628,2.9921092123671107,0.0,0.0,0.0,0.0,0.0
51312,3.132337603368095,0.0,0.0,0.0,0.0,0.0
5360,2.782518558397399,0.0,0.0,0.0,0.0,0.0
8644,2.676584522686504,0.0,0.0,0.0,0.0,0.0
279,2.054722618913683,0.0,0.0,0.0,0.0,0.0
1056,2.2834764640749636,0.0,0.0,0.0,0.0,0.0
57085,2.8658291217064216,0.0,0.0,0.0,0.0,0.0
4493,2.758843920713191,0.0,0.0,0.0,0.0,0.0
220323,2.4777538941119097,0.0,0.0,0.0,0.0,0.0
4495,1.586632558948688,0.0,0.0,0.0,0.0,0.0
8761,3.2062690632448394,0.0,0.0,0.0,0.0,0.0
22949,2.4586388125361953,0.0,0.0,0.0,0.0,0.0
2152,2.2978117308489425,0.0,0.0,0.0,0.0,0.0
64714,2.081270156235994,0.0,0.0,0.0,0.0,0.0
1672,2.2750467751987067,0.0,0.0,0.0,0.0,0.0
2939,1.7189539345823777,0.0,0.0,0.0,0.0,0.0
29923,1.8071198249787803,0.0,0.0,0.0,0.0,0.0
79180,2.5819580381094007,0.0,0.0,0.0,0.0,0.0
563,1.8016625774822848,0.0,0.0,0.0,0.0,0.0
837,2.2252531856585835,0.0,0.0,0.0,0.0,0.0
200634,2.256449675982245,0.0,0.0,0.0,0.0,0.0
56131,1.7826404551709047,0.0,0.0,0.0,0.0,0.0
1978,2.75758494948846,0.0,0.0,0.0,0.0,0.0
5919,1.7401576729923713,0.0,0.0,0.0,0.0,0.0
123036,1.945729770642894,0.0,0.0,0.0,0.0,0.0
28987,2.2133279760361946,0.0,0.0,0.0,0.0,0.0
9455,2.0462811631494313,0.0,0.0,0.0,0.0,0.0
283375,1.50604006657226,0.0,0.0,0.0,0.0,0.0
26232,1.663599387040048,0.0,0.0,0.0,0.0,0.0
25816,1.5644206688215916,0.0,0.0,0.0,0.0,0.0
28951,1.1221220753271766,0.0,0.0,0.0,0.0,0.0
10797,1.7250432601727557,0.0,0.0,0.0,0.0,0.0
51303,2.2113268317701005,0.0,0.0,0.0,0.0,0.0
6652,1.5029470590056115,0.0,0.0,0.0,0.0,0.0
26355,2.773855483661218,0.0,0.0,0.0,0.0,0.0
79101,2.2444375798732077,0.0,0.0,0.0,0.0,0.0
5236,2.179661240282245,0.0,0.0,0.0,0.0,0.0
3485,2.672629714406546,0.0,0.0,0.0,0.0,0.0
22877,2.239340778058557,0.0,0.0,0.0,0.0,0.0
283131,2.567420621281233,0.0,0.0,0.0,0.0,0.0
3476,2.095269748854767,0.0,0.0,0.0,0.0,0.0
8661,2.4367727941771307,0.0,0.0,0.0,0.0,0.0
7296,1.4666327367642802,0.0,0.0,0.0,0.0,0.0
645,2.05371749983245,0.0,0.0,0.0,0.0,0.0
57509,1.8514747442058632,0.0,0.0,0.0,0.0,0.0
93099,1.9673799076740632,0.0,0.0,0.0,0.0,0.0
3843,2.026283925026344,0.0,0.0,0.0,0.0,0.0
51070,1.305768899102207,0.0,0.0,0.0,0.0,0.0
7126,1.2818514520046143,0.0,0.0,0.0,0.0,0.0
191,1.7417910061827815,0.0,0.0,0.0,0.0,0.0
2052,1.9564978325756173,0.0,0.0,0.0,0.0,0.0
118881,1.7486519692508793,0.0,0.0,0.0,0.0,0.0
10527,2.084962373927641,0.0,0.0,0.0,0.0,0.0
60559,2.0996395553722875,0.0,0.0,0.0,0.0,0.0
3777,1.9048657154985353,0.0,0.0,0.0,0.0,0.0
92856,1.489017742883362,0.0,0.0,0.0,0.0,0.0
9861,1.462598666422944,0.0,0.0,0.0,0.0,0.0
738,2.087228450703604,0.0,0.0,0.0,0.0,0.0
2101,1.4023332694770727,0.0,0.0,0.0,0.0,0.0
8669,1.8728385021546212,0.0,0.0,0.0,0.0,0.0
3646,2.1378759487633463,0.0,0.0,0.0,0.0,0.0
27316,1.9419595905514258,0.0,0.0,0.0,0.0,0.0
10480,1.704585297482439,0.0,0.0,0.0,0.0,0.0
51255,1.9627102053040613,0.0,0.0,0.0,0.0,0.0
57600,2.3202179331634913,0.0,0.0,0.0,0.0,0.0
10106,1.5999682531582662,0.0,0.0,0.0,0.0,0.0
2091,2.3703524177322097,0.0,0.0,0.0,0.0,0.0
5496,1.8963649876118014,0.0,0.0,0.0,0.0,0.0
8665,2.0102183252690047,0.0,0.0,0.0,0.0,0.0
10549,2.1574514670515472,0.0,0.0,0.0,0.0,0.0
90411,1.6100370360450145,0.0,0.0,0.0,0.0,0.0
7832,2.5631441698112623,0.0,0.0,0.0,0.0,0.0
5935,1.8401832999392314,0.0,0.0,0.0,0.0,0.0
84817,1.7755269242539145,0.0,0.0,0.0,0.0,0.0
3654,1.4631700796558653,0.0,0.0,0.0,0.0,0.0
81605,1.4701022824241534,0.0,0.0,0.0,0.0,0.0
22948,1.7794915498152313,0.0,0.0,0.0,0.0,0.0
23593,1.3873977424945712,0.0,0.0,0.0,0.0,0.0
29959,1.4757667952434275,0.0,0.0,0.0,0.0,0.0
9761,1.8941044587403508,0.0,0.0,0.0,0.0,0.0
8668,1.746339244695542,0.0,0.0,0.0,0.0,0.0
5501,1.6524038185383256,0.0,0.0,0.0,0.0,0.0
26517,1.779568839279312,0.0,0.0,0.0,0.0,0.0
9553,1.9999299034253664,0.0,0.0,0.0,0.0,0.0
7763,1.394703205502458,0.0,0.0,0.0,0.0,0.0
201895,1.5707210729844805,0.0,0.0,0.0,0.0,0.0
51065,1.7740612579246062,0.0,0.0,0.0,0.0,0.0
283635,1.435942742946453,0.0,0.0,0.0,0.0,0.0
10289,1.7137211627143931,0.0,0.0,0.0,0.0,0.0
6625,1.7826404551709047,0.0,0.0,0.0,0.0,0.0
7320,1.6173955009238363,0.0,0.0,0.0,0.0,0.0
27183,1.621542481856605,0.0,0.0,0.0,0.0,0.0
51506,2.2025139686593413,0.0,0.0,0.0,0.0,0.0
3735,1.7726295877375764,0.0,0.0,0.0,0.0,0.0
51021,1.7218331036915706,0.0,0.0,0.0,0.0,0.0
908,1.6081962989028338,0.0,0.0,0.0,0.0,0.0
5686,1.2471771023831582,0.0,0.0,0.0,0.0,0.0
90480,1.4803768413020024,0.0,0.0,0.0,0.0,0.0
6301,2.0029395341402028,0.0,0.0,0.0,0.0,0.0
10576,1.5983033884347706,0.0,0.0,0.0,0.0,0.0
401505,1.8094943351897832,0.0,0.0,0.0,0.0,0.0
51389,1.8719994701655123,0.0,0.0,0.0,0.0,0.0
51282,1.703624264358473,0.0,0.0,0.0,0.0,0.0
4150,1.587611968236609,0.0,0.0,0.0,0.0,0.0
207,1.6909574026452283,0.0,0.0,0.0,0.0,0.0
6731,1.7297486107411937,0.0,0.0,0.0,0.0,0.0
51287,1.3108795756351816,0.0,0.0,0.0,0.0,0.0
51569,1.575074925897225,0.0,0.0,0.0,0.0,0.0
27075,1.8666280456740714,0.0,0.0,0.0,0.0,0.0
51690,0.5484073579400989,0.0,0.0,0.0,0.0,0.0
