marker_ID,EC,Epi_basal,Epi_stratified,Epi_suprabasal,Epi_upper,Fib,Gland,IC
MYZAP,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
SLC16A3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
TNIP1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
OAS1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CHP1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
MAFF,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
HSBP1L1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
SPSB3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CRB3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
MMP24-AS1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
HIST1H2AC,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
PLBD1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
EML3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
TP53I3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
MAP2K1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ASCC2,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
INO80C,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ITSN2,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
GALNT1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
SDR16C5,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
MARCH5,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
HECTD1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
MPZL3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
PLSCR1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
EPHX3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
MAPK3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
SF3B3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ARHGAP27,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ISG20,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
RNF141,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CLIP1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
BNIP3L,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
SNX24,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ZNF431,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
UGCG,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
RNF11,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
GADD45B,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CLDND1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
LYPLA1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
HBP1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
DAPP1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CMAS,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
PVRL4,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
VAT1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
VPS37B,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
GALE,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
DTX2,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
PLS3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
DENND2C,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
TOM1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
YIPF4,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
IL13RA1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
AREG,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
FAM83D,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
FAM3B,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ERBB3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
TRIM16,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CCNDBP1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
PEA15,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
PPP2R2A,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
TJP1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ZFAND6,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
TOB1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.6931471824645996,0.0
TNFSF10,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.6931471824645996,0.0
MGAT1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
RP11-532F12.5,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
NDFIP2,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
WNK1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
NET1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
YPEL5,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
YPEL3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
SERTAD1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
PDCD6IP,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ARL8B,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ARHGAP5,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
TPD52L2,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
MAX,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
MCUR1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
MRPS10,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
GNG12,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
PPP4R1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ESRP1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
RAP1A,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
PDLIM5,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
SQRDL,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
RAB5A,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CHMP2B,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
NRBP1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
SIRT7,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
PSMC6,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
DAAM1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CAPN2,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
MIDN,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CDC42SE1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CASP4,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
EMC3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
BAIAP2,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
RAB18,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
UGP2,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
SMIM14,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
RHOG,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ATP6V1E1,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
GNAI3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
KLF3,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
HIGD1A,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
UBE2A,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
ACTR2,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
AKAP9,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.6931471824645996,0.0
LAMP2,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
CTTN,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0
KRT14,0.0,3.178053855895996,0.0,3.2188758850097656,0.0,0.0,2.602003335952759,0.0
HIST1H4C,0.0,0.0,0.0,1.3862943649291992,0.0,0.0,0.0,0.0
HMGB2,0.0,0.0,0.0,1.6094379425048828,0.0,0.0,0.0,0.0
STMN1,0.0,0.6931471824645996,0.0,1.6094379425048828,0.0,0.0,0.0,0.0
PTTG1,0.0,0.0,0.0,1.3862943649291992,0.0,0.0,0.0,0.0
RANBP1,0.0,0.6931471824645996,0.0,1.6094379425048828,0.0,0.0,0.0,0.0
ATP5G1,0.0,0.6931471824645996,1.0986123085021973,1.6094379425048828,0.0,0.0,0.6931471824645996,0.0
KIAA0101,0.0,0.0,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
LDHB,0.0,1.0986123085021973,0.0,1.6094379425048828,0.0,0.6931471824645996,0.6931471824645996,0.0
CKS2,0.0,0.0,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
TKT,0.0,1.0986123085021973,0.6931471824645996,1.7917594909667969,0.0,0.0,0.6931471824645996,0.0
RPL22L1,0.0,0.6931471824645996,0.6931471824645996,1.6094379425048828,0.0,0.0,0.6931471824645996,0.0
CKS1B,0.0,0.0,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
DEK,0.0,0.6931471824645996,0.0,1.3862943649291992,0.0,0.0,0.0,0.0
SNRPB,0.0,0.6931471824645996,0.6931471824645996,1.6094379425048828,0.0,0.0,0.0,0.0
CENPW,0.0,0.0,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
SNRPF,0.0,0.6931471824645996,0.6931471824645996,1.6094379425048828,0.0,0.0,0.6931471824645996,0.0
CYC1,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
NCL,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
PA2G4,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
TIMM13,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
SNRPD1,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.0,0.0
STRA13,0.0,0.0,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
C1QBP,0.0,1.0986123085021973,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
DUT,0.0,0.6931471824645996,0.0,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
FBL,0.0,0.6931471824645996,0.0,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
NME1,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
HSPD1,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
LSM4,0.0,0.0,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
SRSF2,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
LSM5,0.0,0.6931471824645996,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
H2AFV,0.0,0.0,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
MRPL51,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
UBE2C,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
AKR1B10,0.0,0.0,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
CYCS,0.0,0.6931471824645996,1.3862943649291992,1.6094379425048828,0.0,0.0,0.6931471824645996,0.0
BIRC5,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
LSM3,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
TK1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CBR1,0.0,1.0986123085021973,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
SIVA1,0.0,0.6931471824645996,0.0,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
RRM2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
LSM7,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
APRT,0.0,1.0986123085021973,1.3862943649291992,1.6094379425048828,0.0,0.0,0.6931471824645996,0.0
ATP5A1,0.0,1.0986123085021973,1.0986123085021973,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
GADD45GIP1,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
ANP32B,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
SLIRP,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.3465735912322998,0.0
EIF4EBP1,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
CHCHD10,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
UQCRC1,0.0,0.6931471824645996,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
MRPL12,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
NAA38,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
TUFM,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
FAM213A,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
IMPDH2,0.0,0.6931471824645996,0.0,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
ATP5C1,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
SF3B5,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
MINOS1,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
MRPS34,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
HNRNPAB,0.0,0.0,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
PHB2,0.0,0.6931471824645996,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
PSME2,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
NDUFS6,0.0,0.6931471824645996,1.0986123085021973,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
NDUFAB1,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
KRT16,0.0,0.0,1.0986123085021973,1.6094379425048828,0.6931471824645996,0.0,0.0,0.0
NDUFS8,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
NDUFB10,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
SET,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
CCNB1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SSBP1,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
CCT5,0.0,0.0,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
MKI67,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ERH,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
PCNA,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
UQCRFS1,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
CDC20,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RPS4Y1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PHB,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
ATPIF1,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
LSM2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PDCD5,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
COMT,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
PSMA4,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
NQO1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MT1E,0.0,0.6931471824645996,0.0,1.0986123085021973,0.0,0.6931471824645996,0.6931471824645996,0.0
DTYMK,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CSRP2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SRSF7,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
NUDT1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MDH2,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
STOML2,0.0,0.6931471824645996,0.0,1.0986123085021973,0.0,0.0,0.0,0.0
MZT2A,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
TOMM40,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NDUFS7,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
PSMB5,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
GGCT,0.0,0.0,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
ATP5F1,0.0,0.6931471824645996,1.0986123085021973,1.3862943649291992,0.0,0.0,0.6931471824645996,0.0
PTN,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
TMEM14A,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
BANF1,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
ETFB,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
RPA3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CDKN3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PHGDH,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL11,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CIB1,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
MRPS12,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL20,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
JTB,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
IMPA2,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
PFDN2,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
KPNA2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EIF3I,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
NUSAP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TYMS,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
UBE2S,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
C17orf89,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MTDH,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
NFE2L2,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
TOMM22,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
CBX3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
POLD2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NPM3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RBM3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMA3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HNRNPD,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ILF2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TMEM106C,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
C19orf48,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
H2AFX,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SMC4,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
DDX39A,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL57,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
HNRNPF,0.0,0.6931471824645996,0.0,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
MRPL27,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SFPQ,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PDAP1,0.0,0.0,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
CACYBP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPS26,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NDUFB8,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
NDUFB6,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HIGD2A,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,1.0986123085021973,0.0
MGST1,0.0,0.0,0.6931471824645996,1.0986123085021973,0.0,0.6931471824645996,1.0986123085021973,0.0
NDUFC2,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
RAD23A,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NOP56,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
LMAN2,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
MRPS21,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
SSRP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SNRPC,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EBP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EBPL,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
CD44,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
HNRNPR,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TCP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ZWINT,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
BOLA3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NOP16,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
C14orf166,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
NAA10,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TPM3,0.6931471824645996,0.0,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0,0.0
DNPH1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HMGA1,0.0,0.6931471824645996,0.6931471824645996,1.3862943649291992,1.3862943649291992,0.0,0.0,0.0
TIMM10,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
BCL7C,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NDUFV1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NUDC,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
LSM8,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CDK4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
DDX46,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPS16,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NASP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMB7,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
SRM,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MKKS,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CCDC34,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NDUFS3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PAICS,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EBNA1BP2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SNRPA1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MDH1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PAFAH1B3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL37,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
