stem_pluri,stem_adult,progenitor,cycling,secretory,immune,terminal,stromal,gsm,cohort,n_markers,resid_mae,status
0.0,0.17012941308346696,0.0,0.0,0.0,0.829870586916533,0.0,0.0,GSM1235694,GSE51057,804,0.11622987903388105,OK
0.0,0.17668919484723433,0.0,0.0,0.0,0.8233108051527657,0.0,0.0,GSM1235703,GSE51057,869,0.10627589617312887,OK
0.0,0.18187533620621665,0.0,0.0,0.0,0.8181246637937835,0.0,0.0,GSM1235704,GSE51057,870,0.1058620299237151,OK
0.0,0.13456381507655124,0.0,0.0,0.0,0.8654361849234489,0.0,0.0,GSM1235706,GSE51057,812,0.11339461227339918,OK
0.0,0.16541669390859104,0.0,0.0,0.0,0.834583306091409,0.0,0.0,GSM1235707,GSE51057,869,0.10573429102622031,OK
0.0,0.1744163721261338,0.0,0.0,0.0,0.8255836278738662,0.0,0.0,GSM1235708,GSE51057,852,0.10970033319134018,OK
0.0,0.17273344765061444,0.0,0.0,0.0,0.8272665523493855,0.0,0.0,GSM1235711,GSE51057,832,0.11489270855648089,OK
0.0,0.1861404677651063,0.0,0.0,0.0,0.8138595322348937,0.0,0.0,GSM1235714,GSE51057,863,0.11181806761305582,OK
0.0,0.1350280911504732,0.0,0.0,0.0,0.8649719088495269,0.0,0.0,GSM1235721,GSE51057,765,0.1207483669193915,OK
0.0,0.1814350434466373,0.0,0.0,0.0,0.8185649565533626,0.0,0.0,GSM1235723,GSE51057,819,0.11220586334590932,OK
0.0,0.16920921293894492,0.0,0.0,0.0,0.830790787061055,0.0,0.0,GSM1235727,GSE51057,865,0.11024390387086297,OK
0.0,0.15076449163870823,0.0,0.0,0.0,0.8492355083612917,0.0,0.0,GSM1235730,GSE51057,849,0.11387402882700629,OK
0.0,0.2120816871392182,0.0,0.0,0.0,0.7879183128607817,0.0,0.0,GSM1235740,GSE51057,850,0.11033992947871017,OK
0.0,0.15521744362390633,0.0,0.0,0.0,0.8447825563760937,0.0,0.0,GSM1235742,GSE51057,846,0.11196214762414744,OK
0.0,0.1293791407596977,0.0,0.0,0.0,0.8706208592403023,0.0,0.0,GSM1235752,GSE51057,787,0.12054627184468102,OK
0.0,0.15035467808110126,0.0,0.0,0.0,0.8496453219188987,0.0,0.0,GSM1235756,GSE51057,820,0.1142655274484492,OK
0.0,0.19962916372653933,0.0,0.0,0.0,0.8003708362734606,0.0,0.0,GSM1235757,GSE51057,876,0.10925707952199648,OK
0.0,0.1774871435533787,0.0,0.0,0.0,0.8225128564466213,0.0,0.0,GSM1235760,GSE51057,849,0.11281804996237361,OK
0.0,0.1703356024300699,0.0,0.0,0.0,0.8296643975699302,0.0,0.0,GSM1235764,GSE51057,898,0.10362473882920553,OK
0.0,0.18764311741230866,0.0,0.0,0.0,0.8123568825876915,0.0,0.0,GSM1235781,GSE51057,920,0.1034431559496386,OK
0.0,0.15051700976647625,0.0,0.0,0.0,0.8494829902335237,0.0,0.0,GSM1235782,GSE51057,831,0.11271486079171569,OK
0.0,0.19556463954786907,0.0,0.0,0.0,0.8044353604521308,0.0,0.0,GSM1235784,GSE51057,889,0.10573954939670897,OK
0.0,0.20776788352425946,0.0,0.0,0.0,0.7922321164757405,0.0,0.0,GSM1235786,GSE51057,844,0.11014275789502505,OK
0.0,0.23604134747283,0.0,0.0,0.0,0.76395865252717,0.0,0.0,GSM1235787,GSE51057,907,0.1166154937453458,OK
0.0,0.18508607116724057,0.0,0.0,0.0,0.8149139288327594,0.0,0.0,GSM1235789,GSE51057,841,0.11448326703322215,OK
0.0,0.19449113731927375,0.0,0.0,0.0,0.8055088626807262,0.0,0.0,GSM1235790,GSE51057,882,0.10596433202508924,OK
0.0,0.13005885848811,0.0,0.0,0.0,0.86994114151189,0.0,0.0,GSM1235793,GSE51057,807,0.11694911215832508,OK
