marker_ID,Basal,Fib,Gland,Macro,NeuIm,NeuMa,Peri,Plasma,Tcell,weight
27303,0.47,0.47,0.47,0.47,0.47,0.47,0.0,0.47,0.47,0.47
4154,0.6025,0.6025,0.6025,0.6025,0.6025,0.6025,0.0,0.6025,0.6025,0.6025
26127,,,,,,,0.0,,,0.0
2877,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.0,0.0,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666
4072,0.06428571428571428,0.06428571428571428,0.0,0.06428571428571428,0.0,0.0,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428
10043,,,,,,0.0,,,,0.0
29114,0.24,0.24,0.24,0.24,0.24,0.0,0.24,0.24,0.24,0.24
6857,0.02,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.02
731220,0.2005,0.2005,0.2005,0.2005,0.2005,0.0,0.2005,0.2005,0.2005,0.2005
7351,0.02654761904761905,0.02654761904761905,0.02654761904761905,0.02654761904761905,0.0,0.0,0.02654761904761905,0.02654761904761905,0.02654761904761905,0.02654761904761905
23557,,,,,0.0,0.0,,,,0.0
10439,0.25833333333333336,0.25833333333333336,0.25833333333333336,0.25833333333333336,0.25833333333333336,0.0,0.25833333333333336,0.25833333333333336,0.25833333333333336,0.25833333333333336
55188,0.21157894736842106,0.21157894736842106,0.21157894736842106,0.21157894736842106,0.21157894736842106,0.0,0.21157894736842106,0.21157894736842106,0.21157894736842106,0.21157894736842106
619208,0.042222222222222223,0.042222222222222223,0.042222222222222223,0.042222222222222223,0.0,0.0,0.042222222222222223,0.042222222222222223,0.042222222222222223,0.042222222222222223
139341,,,,,0.0,0.0,,,,0.0
203,,,,,,0.0,,,,0.0
51097,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.11,0.11
127018,,,,,0.0,0.0,,,,0.0
154791,,,,,0.0,0.0,,,,0.0
5092,,,0.0,,,0.0,,,,0.0
3682,0.9175,0.9175,0.9175,0.9175,0.0,0.0,0.9175,0.9175,0.9175,0.9175
3550,,,,,0.0,0.0,0.0,,,0.0
51028,,,,,,0.0,,,,0.0
2739,,,,,0.0,0.0,,,,0.0
5245,0.0,,,,,0.0,,,,0.0
2596,0.14750000000000002,0.14750000000000002,0.14750000000000002,0.14750000000000002,0.0,0.0,0.14750000000000002,0.14750000000000002,0.14750000000000002,0.14750000000000002
22809,,,,,0.0,0.0,,,,0.0
51155,0.0,,,,0.0,0.0,,,,0.0
81551,0.37,0.37,0.37,0.37,0.0,0.0,0.37,0.37,0.37,0.37
57761,0.404,0.404,0.404,0.404,0.0,0.404,0.404,0.404,0.404,0.404
1781,,,,,0.0,0.0,0.0,,,0.0
22920,0.029954545454545456,0.029954545454545456,0.029954545454545456,0.029954545454545456,0.0,0.0,0.029954545454545456,0.029954545454545456,0.029954545454545456,0.029954545454545456
10540,,,,,0.0,0.0,,,,0.0
53826,0.77,0.77,0.77,0.77,0.0,0.0,0.77,0.77,0.77,0.77
4135,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.02
23040,0.8471428571428572,0.8471428571428572,0.8471428571428572,0.8471428571428572,0.0,0.8471428571428572,0.8471428571428572,0.8471428571428572,0.8471428571428572,0.8471428571428572
347735,0.81,0.81,0.81,0.81,0.0,0.81,0.81,0.81,0.81,0.81
153733,0.032105263157894734,0.032105263157894734,0.032105263157894734,0.032105263157894734,0.0,0.032105263157894734,0.032105263157894734,0.032105263157894734,0.032105263157894734,0.032105263157894734
2287,,,,,0.0,0.0,,,,0.0
9678,0.02625,0.02625,0.02625,0.02625,0.0,0.0,0.0,0.02625,0.02625,0.02625
8609,0.268,0.268,0.268,0.268,0.0,0.268,0.268,0.268,0.268,0.268
3423,,,,,0.0,0.0,,,,0.0
55111,,,,,0.0,0.0,,,,0.0
27253,0.030000000000000002,0.030000000000000002,0.030000000000000002,0.030000000000000002,0.0,0.030000000000000002,0.030000000000000002,0.030000000000000002,0.030000000000000002,0.030000000000000002
5885,,,,,0.0,0.0,0.0,,,0.0
5208,0.79,0.79,0.79,0.79,0.0,0.79,0.79,0.79,0.79,0.79
