marker_ID,Basal,Fib,Gland,Macro,NeuIm,NeuMa,Peri,Plasma,Tcell
TAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.3608421496413999,0.0,0.0
CRK,0.0,0.0,0.0,0.0,0.0,0.0,0.5288820920135293,0.0,0.0
HSPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.6830523022686289,0.0,0.0
SYNE1,0.0,0.0,0.0,0.0,0.0,0.0,0.2419546004983567,0.0,0.0
SPTAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.42215476900546073,0.0,0.0
QKI,0.0,0.0,0.0,0.0,0.0,0.0,0.44108008920282765,0.0,0.0
FAM43A,0.0,0.0,0.0,0.0,0.0,0.0,0.2076537888606928,0.0,0.0
TNFRSF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.635403702555203,0.0,0.0
CCDC50,0.0,0.0,0.0,0.0,0.0,0.0,0.5026933648874403,0.0,0.0
PLK2,0.0,0.0,0.0,0.0,0.0,0.0,0.21711655028282575,0.0,0.0
FKBP9,0.0,0.0,0.0,0.0,0.0,0.0,0.2622350976853173,0.0,0.0
MAPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.2750572009699871,0.0,0.0
RILPL2,0.0,0.0,0.0,0.0,0.0,0.0,0.6112557511758416,0.0,0.0
ZC3HAV1,0.0,0.0,0.0,0.0,0.0,0.0,0.3659285680159913,0.0,0.0
SP100,0.0,0.0,0.0,0.0,0.0,0.0,0.6746731500568361,0.0,0.0
PMP22,0.0,0.0,0.0,0.0,0.0,0.0,0.4627760785796098,0.0,0.0
LSM2,0.0,0.0,0.0,0.0,0.0,0.0,0.6381014423305219,0.0,0.0
CASP4,0.0,0.0,0.0,0.0,0.0,0.0,0.4675566703094066,0.0,0.0
ZFYVE21,0.0,0.0,0.0,0.0,0.0,0.0,0.48970311399278116,0.0,0.0
BTN3A2,0.0,0.0,0.0,0.0,0.0,0.0,0.38053707381275415,0.0,0.0
MAP3K8,0.0,0.0,0.0,0.0,0.0,0.0,0.3289870044877511,0.0,0.0
CAVIN3,0.0,0.0,0.0,0.0,0.0,0.0,0.4390334301733116,0.0,0.0
ELF1,0.0,0.0,0.0,0.0,0.0,0.0,0.6737762323627317,0.0,0.0
BNIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.49054860820167545,0.0,0.0
TSPAN14,0.0,0.0,0.0,0.0,0.0,0.0,0.1797420126162928,0.0,0.0
ACTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.49569732903775476,0.0,0.0
SYNGR2,0.0,0.0,0.0,0.0,0.0,0.0,0.33531058466724395,0.0,0.0
GAS6,0.0,0.0,0.0,0.0,0.0,0.0,0.47225707914438864,0.0,0.0
RBMS3,0.0,0.0,0.0,0.0,0.0,0.0,0.3245168300498805,0.0,0.0
CTNNAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.3965834037663572,0.0,0.0
MGAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.3074349431582459,0.0,0.0
CRBN,0.0,0.0,0.0,0.0,0.0,0.0,0.513668363290332,0.0,0.0
TMEM109,0.0,0.0,0.0,0.0,0.0,0.0,0.48875091011324134,0.0,0.0
PPP2R2A,0.0,0.0,0.0,0.0,0.0,0.0,0.33136318002173715,0.0,0.0
ATP1B3,0.0,0.0,0.0,0.0,0.0,0.0,0.6359887667199967,0.0,0.0
MBNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.68872668015377,0.0,0.0
IQGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.6095647702401664,0.0,0.0
RNF115,0.0,0.0,0.0,0.0,0.0,0.0,0.3577625711059375,0.0,0.0
ADAR,0.0,0.0,0.0,0.0,0.0,0.0,0.46002409235859876,0.0,0.0
AC020916.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4924835559084272,0.0,0.0
PPIC,0.0,0.0,0.0,0.0,0.0,0.0,0.21673861137361458,0.0,0.0
RAB5A,0.0,0.0,0.0,0.0,0.0,0.0,0.2884131048064087,0.0,0.0
BORCS7,0.0,0.0,0.0,0.0,0.0,0.0,0.4529012942148368,0.0,0.0
CRTAP,0.0,0.0,0.0,0.0,0.0,0.0,0.2530695213773054,0.0,0.0
RAB5C,0.0,0.0,0.0,0.0,0.0,0.0,0.4880939011909477,0.0,0.0
ATP2B1,0.0,0.0,0.0,0.0,0.0,0.0,0.35576870536499333,0.0,0.0
GINM1,0.0,0.0,0.0,0.0,0.0,0.0,0.23806235238328172,0.0,0.0
CTSL,0.0,0.0,0.0,0.0,0.0,0.0,0.32041584781474275,0.0,0.0
MRPS18B,0.0,0.0,0.0,0.0,0.0,0.0,0.23952332274438723,0.0,0.0
NBDY,0.0,0.0,0.0,0.0,0.0,0.0,0.49665219895846857,0.0,0.0
G3BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.2726573741542517,0.0,0.0
PNRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.5409381619105609,0.0,0.0
APH1A,0.0,0.0,0.0,0.0,0.0,0.0,0.40614124912184063,0.0,0.0
PURA,0.0,0.0,0.0,0.0,0.0,0.0,0.4723252499951464,0.0,0.0
PSME2,0.0,0.0,0.0,0.0,0.0,0.0,0.6508108338240799,0.0,0.0
NSRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.29062882263712253,0.0,0.0
ASH1L,0.0,0.0,0.0,0.0,0.0,0.0,0.5056268998601317,0.0,0.0
SUMO3,0.0,0.0,0.0,0.0,0.0,0.0,0.3781631561050146,0.0,0.0
EIF2S3,0.0,0.0,0.0,0.0,0.0,0.0,0.2875904351853398,0.0,0.0
LRP10,0.0,0.0,0.0,0.0,0.0,0.0,0.35583267300692717,0.0,0.0
FGFR1OP2,0.0,0.0,0.0,0.0,0.0,0.0,0.21502161078709928,0.0,0.0
MRPS18C,0.0,0.0,0.0,0.0,0.0,0.0,0.3291071821502486,0.0,0.0
MAGOH,0.0,0.0,0.0,0.0,0.0,0.0,0.30344857080710663,0.0,0.0
NR3C1,0.0,0.0,0.0,0.0,0.0,0.0,0.4141845093999809,0.0,0.0
GSTO1,0.0,0.0,0.0,0.0,0.0,0.0,0.3382069321060127,0.0,0.0
TPPP3,0.0,0.0,0.0,0.0,2.1864646599443383,3.363430497414959,0.0,0.0,0.0
UCHL1,0.0,0.0,0.0,0.0,2.758399760999982,3.0302743254549362,0.0,0.0,0.0
CAPS,0.0,0.0,0.0,0.0,1.9738964868025688,3.1279738018120087,0.0,0.0,0.0
GNG13,0.0,0.0,0.0,0.0,0.0,2.941742157500051,0.0,0.0,0.0
PCSK1N,0.0,0.0,0.0,0.0,2.566292106513782,2.9733042913496615,0.0,0.0,0.0
RTN1,0.0,0.0,0.0,0.0,2.552232489118663,2.859974408821717,0.0,0.0,0.0
PLEKHB1,0.0,0.0,0.6066950468813174,0.0,1.6737846180345288,2.8767613613375906,0.0,0.0,0.0
CKB,0.0,0.0,0.0,0.0,2.361325881191779,2.594225226460363,0.0,0.0,0.0
NSG1,0.0,0.0,0.0,0.0,1.3650973637920434,2.691669735107113,0.0,0.0,0.0
GNB1,0.0,0.0,0.0,0.0,1.4832518366674705,2.5689158186637897,0.4551872528585226,0.0,0.0
JAKMIP1,0.0,0.0,0.0,0.0,0.0,2.374176575515322,0.0,0.0,0.0
APLP1,0.0,0.0,0.0,0.0,1.9797366377782635,2.3394597845628984,0.0,0.0,0.0
GPX2,0.0,0.0,0.0,0.0,0.8763842577146947,2.228318968623829,0.0,0.0,0.0
GNAL,0.0,0.0,0.0,0.0,0.6578775618935884,2.1665505492884156,0.0,0.0,0.0
MT1F,0.0,0.0,0.0,0.0,1.0895116258201645,2.103499073772461,0.0,0.0,0.0
RTP1,0.0,0.0,0.0,0.0,1.613775242836331,1.9393676113900065,0.0,0.0,0.0
C1orf194,0.0,0.0,0.0,0.0,0.0,1.8641093297011588,0.0,0.0,0.0
SCGB2A1,0.0,0.0,0.0,0.0,0.0,1.7319525475099122,0.0,0.0,0.0
RFK,0.0,0.0,0.0,0.0,1.195889196942462,1.9252515504600884,0.0,0.0,0.0
EPCAM,0.0,0.0,1.1258705165062484,0.0,1.7420845881656413,1.9404851127237017,0.0,0.0,0.0
TTLL7,0.0,0.0,0.0,0.0,1.4353904533060322,1.7925268162779426,0.0,0.0,0.0
TOM1,0.0,0.0,0.0,0.0,0.0,1.6984103966849922,0.0,0.0,0.0
SERPINE2,0.0,0.0,0.0,0.0,1.5472235852313134,1.9192206115996289,0.0,0.0,0.0
SPOCK1,0.0,0.0,0.0,0.0,1.1129607220597855,1.8247835774387762,0.0,0.0,0.0
SNAP25,0.0,0.0,0.0,0.0,0.5536041481556092,1.7115842274163204,0.0,0.0,0.0
STOML3,0.0,0.0,0.0,0.0,0.0,1.5131309847437109,0.0,0.0,0.0
TAGLN3,0.0,0.0,0.0,0.0,0.0,1.4872376194218893,0.0,0.0,0.0
CETN2,0.0,0.0,0.0,0.0,0.9706690409168411,1.6684333614562352,0.0,0.0,0.0
BEX1,0.0,0.0,0.0,0.0,1.4241589097184226,1.4835752434495737,0.0,0.0,0.0
EFHC1,0.0,0.0,0.0,0.0,1.4759848431649976,1.683929675177462,0.0,0.0,0.0
WDR54,0.0,0.0,0.0,0.0,1.0362108314607985,1.4878672239968849,0.0,0.0,0.0
CLGN,0.0,0.0,0.0,0.0,1.1420096397823545,1.443780180679815,0.0,0.0,0.0
SYT1,0.0,0.0,0.0,0.0,1.3431581489124618,1.5980980242428235,0.0,0.0,0.0
C21orf58,0.0,0.0,0.0,0.0,0.0,1.2720335966550573,0.0,0.0,0.0
IGSF8,0.0,0.0,0.0,0.0,0.9669810314358747,1.5624723912599505,0.0,0.0,0.0
GFY,0.0,0.0,0.0,0.0,0.9716508916326307,1.4227175147278905,0.0,0.0,0.0
PCDH9,0.0,0.0,0.0,0.0,0.7782158508025605,1.254667986191071,0.0,0.0,0.0
HIST2H2BE,0.0,0.0,0.0,0.0,0.7844428002380428,1.4137111455359967,0.0,0.0,0.0
KIF22,0.0,0.0,0.0,0.0,0.4716416013128226,1.5660750196881223,0.0,0.0,0.0
KIF9,0.0,0.0,0.0,0.0,0.7194502644449445,1.3940124969934713,0.0,0.0,0.0
FAM92B,0.0,0.0,0.0,0.0,0.938390456355664,1.2671240909450758,0.0,0.0,0.0
EFNA3,0.0,0.0,0.0,0.0,1.185288833972361,1.283317232101603,0.0,0.0,0.0
RSPH1,0.0,0.0,0.0,0.0,0.0,1.2520522989940317,0.0,0.0,0.0
TMPRSS6,0.0,0.0,0.0,0.0,0.8686624986486986,1.218033459107511,0.0,0.0,0.0
C9orf24,0.0,0.0,0.0,0.0,0.0,1.2703210694607194,0.0,0.0,0.0
ARL3,0.4586712549434252,0.0,0.0,0.0,1.1545375981801915,1.5139242041097645,0.0,0.0,0.0
SPEF1,0.0,0.0,0.0,0.0,0.0,1.1481535408396528,0.0,0.0,0.0
MORN2,0.0,0.0,0.0,0.0,0.37988392607700533,1.2153438307244357,0.0,0.0,0.0
SGPL1,0.0,0.0,0.0,0.0,0.8971614951588616,1.1936972976482556,0.0,0.0,0.0
CHGA,0.0,0.0,0.0,0.0,0.0,1.0305034272848501,0.0,0.0,0.0
QPCT,0.0,0.0,0.0,0.0,0.0,1.1943496879321338,0.0,0.0,0.0
HTATIP2,0.0,0.0,0.0,0.0,0.9495230337122174,1.3344796245432995,0.0,0.0,0.0
HBA1,0.0,0.0,0.0,0.0,0.0,0.6994101316514055,0.0,0.0,0.0
KAT6A,0.0,0.0,0.0,0.0,1.0665118042016986,1.287859204124861,0.0,0.0,0.0
CYB5R1,0.0,0.0,0.0,0.0,0.0,1.155052536949157,0.0,0.0,0.0
ENO2,0.0,0.0,0.0,0.0,0.911524576129132,1.0583017873446452,0.0,0.0,0.0
HBA2,0.0,0.0,0.0,0.0,0.0,0.6218652244353251,0.0,0.0,0.0
C11orf97,0.0,0.0,0.0,0.0,0.0,1.058766721700359,0.0,0.0,0.0
FGF12,0.0,0.0,0.0,0.0,0.0,1.0498572205171577,0.0,0.0,0.0
IFI27L2,0.8770936040106173,0.0,0.0,0.0,0.4489529710981271,1.5111920531651584,0.0,0.0,0.0
LRRIQ1,0.0,0.0,0.0,0.0,0.7890164036421747,1.0366789336727429,0.0,0.0,0.0
RFX8,0.0,0.0,0.0,0.0,0.0,1.0693112026501548,0.0,0.0,0.0
SPAG16,0.0,0.0,0.0,0.0,0.8395350209201685,1.2453178005124208,0.0,0.0,0.0
RETREG1,0.0,0.0,0.0,0.0,1.1554513955206898,1.2360948650701953,0.0,0.0,0.0
NXNL2,0.0,0.0,0.0,0.0,0.0,1.032133971124713,0.0,0.0,0.0
TSPAN3,0.40545955262976824,0.0,0.0,0.0,1.0200057239121054,1.3910385232599656,0.0,0.0,0.0
PDE6D,0.0,0.0,0.0,0.0,0.7641908000125941,1.083225234118966,0.0,0.0,0.0
P4HTM,0.0,0.0,0.0,0.0,0.0,1.1071304761622192,0.0,0.0,0.0
OSCP1,0.0,0.0,0.0,0.0,0.8740711453078138,1.024360451062466,0.0,0.0,0.0
UCP2,0.0,0.0,0.0,0.0,0.7144074021537321,1.1318893121713307,0.0,0.0,0.0
PPP1R1A,0.0,0.0,0.0,0.0,0.0,0.9019318677820304,0.0,0.0,0.0
SPEF2,0.0,0.0,0.0,0.0,0.0,1.0772115616439852,0.0,0.0,0.0
SNAPIN,0.0,0.0,0.0,0.0,0.8432613448623475,1.0996950977796638,0.0,0.0,0.0
COQ4,0.0,0.0,0.0,0.0,0.8691273347483202,1.155835248904536,0.0,0.0,0.0
TTC9B,0.0,0.0,0.0,0.0,0.0,0.968980824337475,0.0,0.0,0.0
C20orf27,0.0,0.0,0.0,0.0,0.7800971764485964,1.0374147117366057,0.0,0.0,0.0
RUNDC3A,0.0,0.0,0.0,0.0,0.8557196447807105,0.9308023987842635,0.0,0.0,0.0
FAM183A,0.0,0.0,0.0,0.0,0.0,0.738178406455289,0.0,0.0,0.0
OLFM1,0.0,0.0,0.0,0.0,0.0,1.001894141532027,0.0,0.0,0.0
MLF1,0.0,0.0,0.0,0.0,0.7444842451016803,1.0796677686720901,0.0,0.0,0.0
FAIM2,0.0,0.0,0.0,0.0,0.0,0.8227573290003716,0.0,0.0,0.0
C9orf116,0.0,0.0,0.0,0.0,0.0,0.9066268757328422,0.0,0.0,0.0
MIEN1,0.0,0.0,0.0,0.0,1.0085702762571342,1.196932783287005,0.0,0.0,0.0
REEP1,0.0,0.0,0.0,0.0,0.0,0.7810481077950353,0.0,0.0,0.0
R3HCC1,0.0,0.0,0.0,0.0,0.5554478766366526,0.9468255945606994,0.0,0.0,0.0
NQO1,0.6330330944168955,0.0,0.0,0.0,0.0,1.0252079708592023,0.0,0.0,0.0
MNS1,0.0,0.0,0.0,0.0,0.0,0.8504745646836401,0.0,0.0,0.0
PIGU,0.0,0.0,0.0,0.0,0.0,0.613231945816997,0.0,0.0,0.0
RIC8B,0.0,0.0,0.0,0.0,0.0,0.7637037881312447,0.0,0.0,0.0
FAM229B,0.0,0.0,0.0,0.0,0.5221574948831424,0.9695783275300859,0.0,0.0,0.0
DYNLT3,0.0,0.0,0.0,0.0,0.8919782451662452,1.156680566417085,0.0,0.0,0.0
MPZL1,0.0,0.0,0.0,0.0,0.5661496528763102,1.0519930401258633,0.0,0.0,0.0
CACNB3,0.0,0.0,0.0,0.0,0.5552118738224439,0.8510782254520065,0.0,0.0,0.0
C7orf57,0.0,0.0,0.0,0.0,0.0,0.7827699605015661,0.0,0.0,0.0
JAG1,0.0,0.0,0.0,0.0,0.0,1.1560469793654113,0.0,0.0,0.0
DUSP26,0.0,0.0,0.0,0.0,0.6574397874482125,0.7610076193830109,0.0,0.0,0.0
PIFO,0.0,0.0,0.0,0.0,0.0,0.746259412296371,0.0,0.0,0.0
COMMD8,0.0,0.0,0.0,0.0,0.0,0.909520839407596,0.0,0.0,0.0
MPC2,0.8329611263673422,0.0,0.0,0.0,0.9633764018651748,1.2481210191629901,0.0,0.0,0.0
FAM174A,0.0,0.0,0.0,0.0,0.0,1.0376183200214015,0.0,0.0,0.0
CFAP69,0.0,0.0,0.0,0.0,0.0,0.6528152628860022,0.0,0.0,0.0
PTGES2,0.0,0.0,0.0,0.0,0.4132108265922738,0.8417104042589995,0.0,0.0,0.0
HAGHL,0.0,0.0,0.0,0.0,0.0,0.7278152119827379,0.0,0.0,0.0
LINGO2,0.0,0.0,0.0,0.0,0.0,0.7428435047897546,0.0,0.0,0.0
ACYP1,0.0,0.0,0.0,0.0,0.7939269895567749,0.8770818473318944,0.0,0.0,0.0
MTIF3,0.0,0.0,0.0,0.0,0.8522011323308589,1.1668981180870488,0.4394255183687552,0.0,0.0
UBE2S,0.0,0.0,0.0,0.0,0.9968716723962198,1.054196677561982,0.0,0.0,0.0
LINC01548,0.0,0.0,0.0,0.0,0.0,0.39571559371474685,0.0,0.0,0.0
CCDC157,0.0,0.0,0.0,0.0,0.668122648304655,0.6837563915544677,0.0,0.0,0.0
CFAP126,0.0,0.0,0.0,0.0,0.0,0.6370626949372981,0.0,0.0,0.0
AC084033.3,0.0,0.0,0.0,0.0,0.0,0.8268073341649109,0.0,0.0,0.0
ROPN1L,0.0,0.0,0.0,0.0,0.0,0.7179939883586084,0.0,0.0,0.0
KLC2,0.0,0.0,0.0,0.0,0.5700675973405236,0.6827864197492451,0.0,0.0,0.0
CBX4,0.0,0.0,0.0,0.0,0.5941289010741404,0.634851133588804,0.0,0.0,0.0
B3GNT2,0.0,0.0,0.0,0.0,0.7863936068019897,0.9297703933503167,0.0,0.0,0.0
TESC,0.0,0.0,0.2858522003219929,0.0,0.0,0.8185812637514893,0.0,0.0,0.0
CFAP36,0.0,0.0,0.0,0.0,0.9385842758399192,0.9964050242358883,0.0,0.0,0.0
ANKRD39,0.0,0.0,0.0,0.0,0.0,0.6891865246129358,0.0,0.0,0.0
SURF2,0.0,0.0,0.0,0.0,0.0,0.810377820084049,0.0,0.0,0.0
RAP1GDS1,0.0,0.0,0.0,0.0,0.0,0.7283484499331079,0.0,0.0,0.0
AC027031.2,0.0,0.0,0.0,0.0,0.6377078252858759,0.7213580228846997,0.0,0.0,0.0
FUNDC1,0.0,0.0,0.0,0.0,0.7194502644449445,0.8468222754743553,0.0,0.0,0.0
PSENEN,0.0,0.0,0.0,0.0,0.6889859347001381,0.9625793150911157,0.0,0.0,0.0
IMPDH1,0.0,0.0,0.0,0.0,0.0,0.6682168593447255,0.0,0.0,0.0
MDH1,0.5520194639739824,0.0,0.0,0.0,0.9607442947744371,1.1229227706882803,0.0,0.0,0.0
YPEL3,0.0,0.0,0.0,0.0,1.0819694403201947,1.1521069059487559,0.0,0.0,0.0
ADCY3,0.0,0.0,0.0,0.0,0.0,0.711773731791792,0.0,0.0,0.0
DHX30,0.0,0.0,0.0,0.0,0.7345484064214882,0.7747286178015476,0.0,0.0,0.0
NDRG3,0.0,0.0,0.0,0.0,0.0,0.7544556538995028,0.0,0.0,0.0
ADIPOR1,0.0,0.0,0.0,0.0,0.0,0.8966513569578118,0.0,0.0,0.0
IFT57,0.0,0.0,0.0,0.0,0.822207187356814,0.8882310489353048,0.0,0.0,0.0
PLPP5,0.0,0.0,0.0,0.0,0.0,0.8607798920538675,0.0,0.6942322772817477,0.0
UBTD1,0.0,0.0,0.0,0.0,0.0,0.6178325683058234,0.0,0.0,0.0
SMIM35,0.0,0.0,0.0,0.0,0.5708363507434047,0.6259412746659483,0.0,0.0,0.0
NPTX2,0.0,0.0,0.0,0.0,0.0,0.6804478537330496,0.0,0.0,0.0
GCHFR,0.0,0.0,0.6183937496470693,0.0,0.0,0.7350843352942948,0.0,0.0,0.0
C5orf49,0.0,0.0,0.0,0.0,0.0,0.5247609695090354,0.0,0.0,0.0
MRPS33,0.26945662727128,0.0,0.0,0.0,0.6861293177192087,0.9228880989469144,0.0,0.0,0.0
NELL2,0.0,0.0,0.0,0.0,0.43330074695315235,0.6578590907109348,0.0,0.0,0.0
LINC00467,0.0,0.0,0.0,0.0,0.6732234419774474,0.7178455677289117,0.0,0.0,0.0
LGMN,0.0,0.0,0.0,0.0,0.0,0.7313609933409133,0.0,0.0,0.0
IFI27L1,0.0,0.0,0.0,0.0,0.0,0.7022621560803104,0.0,0.0,0.0
SMKR1,0.0,0.0,0.0,0.0,0.0,0.5944048165938522,0.0,0.0,0.0
C7orf50,0.0,0.0,0.0,0.0,0.5156027302549501,1.0362099564115663,0.0,0.0,0.0
SLC25A4,0.0,0.0,0.0,0.0,0.7652016628143936,0.8994239136160171,0.0,0.0,0.0
MED21,0.0,0.0,0.0,0.0,0.6632962509645608,0.8383394673933287,0.0,0.0,0.0
GRAMD1C,0.0,0.0,0.0,0.0,0.0,0.5813186870893006,0.0,0.0,0.0
AC245595.1,0.0,0.0,0.0,0.0,0.0,0.5864652922905851,0.0,0.0,0.0
AK1,0.0,0.0,0.0,0.0,0.0,0.5107279078927079,0.0,0.0,0.0
SLC27A2,0.0,0.0,0.0,0.0,0.35044119805663043,0.7769679292529548,0.0,0.0,0.0
CHGB,0.0,0.0,0.0,0.0,0.43103516519330465,0.582942109946736,0.0,0.0,0.0
HIGD1A,0.0,0.0,0.0,0.0,0.5189833883756375,0.8586573806781038,0.0,0.0,0.0
FMN2,0.0,0.0,0.0,0.0,0.0,0.5007278355782712,0.0,0.0,0.0
CEND1,0.0,0.0,0.0,0.0,0.0,0.13828651370482897,0.0,0.0,0.0
BCL11A,0.0,0.0,0.0,0.0,0.620134411906647,0.620715124882852,0.0,0.0,0.0
MEAF6,0.532297135032492,0.0,0.0,0.0,1.066705445504052,1.1034354672017526,0.0,0.0,0.0
CNGB1,0.0,0.0,0.0,0.0,0.0,0.39660812543725577,0.0,0.0,0.0
HACD2,0.0,0.0,0.0,0.0,0.0,0.6769327470145072,0.0,0.0,0.0
IQCG,0.0,0.0,0.0,0.0,0.0,0.552371161006489,0.0,0.0,0.0
CCDC34,0.0,0.0,0.0,0.0,0.5519367498285013,0.6435130022595803,0.0,0.0,0.0
TUSC3,0.0,0.0,0.0,0.0,0.5061240277201202,0.7945081351430939,0.0,0.0,0.0
MZT1,0.0,0.0,0.0,0.0,0.0,0.7389076423359922,0.0,0.0,0.0
PFN2,0.43302664427339044,0.0,0.0,0.0,0.779969332639079,0.824662859228953,0.0,0.0,0.0
PRNP,0.7716495250480743,0.0,0.0,0.0,0.9338501795800862,1.0998634786516175,0.0,0.0,0.0
PCOLCE2,0.0,0.0,0.0,0.0,0.0,0.28279313668713274,0.0,0.0,0.0
SPATA33,0.0,0.0,0.0,0.0,0.45337126375847325,0.6682168593447255,0.0,0.0,0.0
DYNC2H1,0.0,0.0,0.0,0.0,0.16114011449554783,0.649721579840139,0.0,0.0,0.0
LSM4,0.3865227721944009,0.0,0.0,0.0,0.6991518207368468,0.9235099396557929,0.0,0.0,0.0
DPCD,0.0,0.0,0.0,0.0,0.0,0.5887482827141235,0.0,0.0,0.0
TXNL4A,0.0,0.0,0.0,0.0,0.8103581015880629,0.8679834058848459,0.0,0.0,0.0
CHST8,0.0,0.0,0.0,0.0,0.0,0.1194253823048249,0.0,0.0,0.0
CETN3,0.0,0.0,0.0,0.0,0.6699574165219058,0.7188063748682303,0.0,0.0,0.0
AKR1B1,0.0,0.0,0.0,0.647603182084943,0.8652942872448284,0.9105890749631415,0.0,0.0,0.0
HIST3H2A,0.0,0.0,0.0,0.0,0.34438789354999333,0.43534178793232436,0.0,0.0,0.0
ISCA1,0.0,0.0,0.0,0.0,0.8028469377007048,0.8325167727024614,0.0,0.0,0.0
ATP6V0E2,0.0,0.0,0.0,0.0,0.5488607227386473,0.6234010026368686,0.0,0.0,0.0
SCCPDH,0.0,0.0,0.0,0.0,0.0,0.6646666078208986,0.0,0.0,0.0
PDLIM7,0.0,0.0,0.0,0.0,0.0,0.7802677719366564,0.0,0.0,0.0
TPGS2,0.0,0.0,0.0,0.0,0.6997329522093264,0.7358506596431649,0.0,0.0,0.0
ODF3B,0.0,0.0,0.0,0.0,0.0,0.6234788974754217,0.0,0.0,0.0
LYPLAL1,0.0,0.0,0.0,0.0,0.5131913384846785,0.7022621560803104,0.0,0.0,0.0
TAF9,0.0,0.0,0.0,0.0,0.5555764147853082,0.7447604928830714,0.0,0.0,0.0
ACTR1B,0.0,0.0,0.0,0.0,0.4309798483047188,0.5802280266636832,0.0,0.0,0.0
DENND1B,0.0,0.0,0.0,0.0,0.0,0.3096177415604306,0.0,0.0,0.0
PTS,0.0,0.0,0.0,0.0,0.6829151101933224,0.7325940026024103,0.0,0.0,0.0
APPL2,0.0,0.0,0.0,0.0,0.0,0.5014227255629509,0.0,0.0,0.0
ZMYND10,0.0,0.0,0.0,0.0,0.0,0.29839123073682594,0.0,0.0,0.0
ATP6AP1,0.0,0.0,0.0,0.0,0.5073217370041587,0.8207782132571999,0.0,0.0,0.0
APPL1,0.0,0.0,0.0,0.0,0.42673656382442204,0.8573276288581421,0.3074349431582459,0.0,0.0
COPZ1,0.0,0.0,0.4778912003650808,0.0,0.7345484064214882,0.8140744685384687,0.0,0.0,0.0
DEGS1,0.0,0.0,0.0,0.0,0.7376730256506921,0.7670202624736219,0.0,0.0,0.0
HPRT1,0.0,0.0,0.0,0.0,0.0,0.5980115785377466,0.0,0.0,0.0
LYPLA2,0.0,0.0,0.0,0.0,0.0,0.5411781877016216,0.0,0.0,0.0
SLC25A39,0.0,0.0,0.0,0.0,0.0,0.6684701537007375,0.0,0.0,0.0
PIGF,0.0,0.0,0.0,0.0,0.0,0.6055841417559766,0.0,0.0,0.0
B9D1,0.0,0.0,0.0,0.0,0.0,0.4230337165075787,0.0,0.0,0.0
IFI6,0.0,0.0,0.4425482134242471,0.0,0.0,0.9619488133287306,0.8135082735113909,0.0,0.0
NME5,0.0,0.0,0.0,0.0,0.0,0.2011510108100584,0.0,0.0,0.0
MTURN,0.0,0.0,0.0,0.0,0.541826518593078,0.6595030578215404,0.0,0.0,0.0
TMEM106C,0.0,0.0,0.0,0.0,0.0,0.6431619608382126,0.0,0.0,0.0
TMEM63B,0.0,0.0,0.0,0.0,0.0,0.21157743884257868,0.0,0.0,0.0
IFT22,0.0,0.0,0.0,0.0,0.46554282246942374,0.5480342690882399,0.0,0.0,0.0
AKR7A2,0.0,0.0,0.0,0.0,0.0,0.7560769834575566,0.0,0.0,0.0
DUSP14,0.0,0.0,0.0,0.0,0.0,0.6039909889783642,0.0,0.0,0.0
CFAP20,0.0,0.0,0.0,0.0,0.0,0.6322864602015669,0.0,0.0,0.0
AP1M2,0.0,0.0,0.0,0.0,0.0,0.3315522059598741,0.0,0.0,0.0
USP48,0.0,0.0,0.0,0.0,0.5412537435640303,0.5478817788607717,0.0,0.0,0.0
MAP2K2,0.0,0.0,0.0,0.0,0.0,0.8123917234573403,0.0,0.0,0.0
RTF2,0.0,0.0,0.0,0.0,0.5431511412450936,0.8241595665424171,0.1797420126162928,0.0,0.0
GCSH,0.46872468294295855,0.0,0.0,0.0,0.5238499302395723,0.733534036080637,0.0,0.0,0.0
ACSM4,0.0,0.0,0.0,0.0,0.0,0.5027373187810176,0.0,0.0,0.0
HSPB11,0.42364782322997063,0.0,0.0,0.0,0.5059034009918015,0.8139254169130351,0.0,0.0,0.0
TMEM9B,0.3391217025185019,0.0,0.0,0.0,0.0,0.7104990195756671,0.0,0.0,0.0
PTP4A3,0.0,0.0,0.0,0.0,0.0,0.5144766290859684,0.0,0.0,0.0
ABCC5,0.0,0.0,0.0,0.0,0.0,0.18333671115460673,0.0,0.0,0.0
CYB561,0.0,0.0,0.0,0.0,0.0,0.3892188188611019,0.0,0.0,0.0
MYCBP,0.0,0.0,0.0,0.0,0.0,0.2804799898363233,0.0,0.0,0.0
