marker_ID,Basal,EC,Fat,Fib,Luminal,Lym,MP
FKBP2,0.0,0.0,0.0,0.3903443144028102,0.6998131985779937,0.0,0.0
GUK1,0.0,0.0,0.0,0.0,0.639946083438491,0.0,0.0
SLC9A3R1,0.0,0.0,0.0,0.0,0.7078392365953909,0.0,0.0
ANXA4,0.0,0.0,0.0,0.0,0.5755505495236943,0.0,0.0
CSNK1E,0.0,0.0,0.0,0.0,0.6779752002456554,0.0,0.0
LAMA5,0.0,0.0,0.0,0.0,0.46249284057524986,0.0,0.0
HEL-68,0.7379321230567275,0.6368684538594632,0.0,0.7489732284955586,0.8669839580966696,0.0,0.0
PDRG1,0.423983866567312,0.0,0.0,0.0,0.5372907370641992,0.0,0.0
APOBEC3H,0.0,0.0,0.0,0.0,0.6627015403733968,0.0,0.0
GTF2H5,0.6209858982521754,0.0,0.0,0.0,0.8136131540031557,0.0,0.0
TMBIM4,0.0,0.34080204958620464,0.0,0.0,0.6432429882602262,0.0,0.0
CAPG,0.5786721410729045,0.0,0.0,0.0,0.7234683742749072,0.0,0.38315782922419195
STUB1,0.5675018360207993,0.0,0.0,0.0,0.7054710112286368,0.0,0.0
GAS2L1,0.0,0.0,0.0,0.0,0.45465562092654854,0.0,0.0
TMEM208,0.5231350613201003,0.0,0.0,0.0,0.6340186231301088,0.0,0.0
TRPS1,0.0,0.0,0.0,0.0,0.5435292598735622,0.0,0.0
ACADL,0.5333955887094094,0.0,0.0,0.0,0.5866983710500291,0.0,0.0
NPDC1,0.0,0.5058620482569404,0.0,0.46800245241344085,0.5508344157848899,0.0,0.0
WNT7B,0.0,0.0,0.0,0.0,0.38673466656892996,0.0,0.0
HINT2,0.0,0.0,0.0,0.0,0.5435292598735622,0.0,0.0
ELOF1,0.0,0.0,0.0,0.0,0.6067424892650752,0.0,0.0
NDUFS7,0.32157819850477853,0.0,0.0,0.0,0.6779752002456554,0.0,0.0
PTGES,0.0,0.0,0.0,0.0,0.2891984110784547,0.0,0.0
NDUFB7,0.8676716857963005,0.5936416192620922,0.0,0.0,1.0344914972762167,0.0,0.9062110450492535
DSG2,0.0,0.0,0.0,0.0,0.3917905756227067,0.0,0.0
SLC35E4,0.0,0.0,0.0,0.0,0.41472467036602384,0.0,0.0
AFF4,0.5875556521953758,0.0,0.0,0.0,0.7509029462613882,0.0,0.0
RALBP1,0.4633329082687562,0.0,0.0,0.0,0.8054829412023059,0.0,0.0
DPH3,0.6697618684548395,0.4960235731562711,0.0,0.0,0.7202942446263574,0.0,0.39112891302540087
TP53I11,0.0,0.0,0.0,0.0,0.498497128040305,0.0,0.0
LAS1L,0.0,0.0,0.0,0.0,0.40818345863685446,0.0,0.0
TPD52L2,0.5709299627646938,0.0,0.0,0.0,0.6398613551412462,0.0,0.0
EFNA1,0.0,0.0,0.0,0.0,0.38866255199290023,0.0,0.0
FXYD6,0.0,0.0,0.0,0.0,0.30535345668566655,0.0,0.0
BOD1L2,0.0,0.0,0.0,0.0,0.4826643184213494,0.0,0.0
LDLR,0.0,0.0,0.0,0.0,0.5204058030302527,0.0,0.0
AURKAIP1,0.5457800253527345,0.0,0.0,0.0,0.7556162215424791,0.0,0.45839109682701606
EPHA2,0.0,0.0,0.0,0.0,0.4045173589413259,0.0,0.0
NRAS,0.6767133199373468,0.6819387257887964,0.0,0.0,0.7227402887072547,0.0,0.3212025858182935
NDUFAB1,0.7334582826131246,0.0,0.0,0.0,0.8686539081633882,0.0,0.5192175462337132
STX3A,0.0,0.0,0.0,0.0,0.5926996664197901,0.0,0.0
ADAM10,0.0,0.0,0.0,0.0,0.3065705061433955,0.0,0.0
KLF5,0.0,0.0,0.0,0.0,0.3664370486539653,0.0,0.0
HAGH,0.0,0.0,0.0,0.0,0.46791314020609076,0.0,0.0
UBE2Q2,0.0,0.0,0.0,0.0,0.3707167199815337,0.0,0.0
ARPC5L,0.0,0.0,0.0,0.0,0.6430118319922284,0.0,0.0
MRPS18A,0.49709505614572447,0.0,0.0,0.0,0.5517383224628819,0.0,0.0
MRPS14,0.6610210711685821,0.0,0.0,0.0,0.7348586328950207,0.0,0.5120977439819665
HSDL2,0.0,0.0,0.0,0.0,0.5767904538810985,0.0,0.0
APC,0.0,0.0,0.0,0.0,0.33609551998757253,0.0,0.0
MRPL53,0.0,0.0,0.0,0.0,0.5245244681241525,0.0,0.0
ELF3,0.0,0.0,0.0,0.0,0.31427233406616667,0.0,0.0
CDK2AP1,0.4660299238023883,0.0,0.0,0.0,0.5338683750492009,0.0,0.0
ANTKMT,0.0,0.0,0.0,0.0,0.563315720422966,0.0,0.0
PHC2,0.45948570066739336,0.0,0.0,0.0,0.4988398474224657,0.0,0.0
FURIN,0.4682858899041756,0.0,0.0,0.0,0.5691104442965086,0.0,0.0
ETFA,0.423983866567312,0.0,0.0,0.0,0.6023881831142439,0.0,0.0
UNQ501,0.0,0.0,0.0,0.0,0.3267741956311122,0.0,0.0
CUTA,0.0,0.0,0.0,0.0,0.6493663923500356,0.0,0.4978154080915287
DDR1,0.12096700619724633,0.0,0.0,0.0,0.35746528124771004,0.0,0.0
CYTH2,0.5434852515082389,0.45024649682001705,0.0,0.0,0.6048507381197132,0.0,0.0
UFC1,0.0,0.0,0.0,0.0,0.5940047298469175,0.0,0.0
HMGN3,0.0,0.0,0.0,0.0,0.37649191352440786,0.0,0.0
ATXN7L3B,0.7119736727602272,0.0,0.0,0.46562709280658054,0.8136131540031557,0.0,0.0
EVA1,0.0,0.0,0.0,0.0,0.31556226702405255,0.0,0.0
SRSF9,0.49506147248519433,0.0,0.0,0.0,0.5140867587924118,0.0,0.0
PKIG,0.0,0.5945138534416318,0.0,0.0,0.7319652019927402,0.0,0.0
POLR2F,0.897295890668619,0.0,0.0,0.0,0.9469304216509485,0.0,0.0
NDUFV2,0.6262170035522464,0.0,0.0,0.0,0.675651562507424,0.0,0.1083551595989547
STAP2,0.0,0.0,0.0,0.0,0.27952193391335955,0.0,0.0
PPDPF,0.4794596955265856,0.0,0.0,0.0,0.6945099608422004,0.0,0.0
TMEM63B,0.0,0.0,0.0,0.0,0.34510146992678986,0.0,0.0
CHKA,0.0,0.0,0.0,0.0,0.6058802328368846,0.0,0.0
DDB1,0.47743265221067055,0.0,0.0,0.0,0.5061497553639691,0.0,0.0
GIPC1,0.0,0.0,0.0,0.0,0.5061497553639691,0.0,0.0
IRX5,0.0,0.0,0.0,0.0,0.14698412682504355,0.0,0.0
BIK,0.0,0.0,0.0,0.0,0.31287451441189007,0.0,0.0
MBOAT1,0.0,0.0,0.0,0.0,0.36043457483012215,0.0,0.0
MARK2,0.0,0.0,0.0,0.0,0.5370099787747082,0.0,0.0
ORMDL2,0.0,0.0,0.0,0.0,0.4385052373803385,0.0,0.0
CAB39,0.4831284749411883,0.0,0.0,0.0,0.5211131083542991,0.0,0.0
RTKN,0.0,0.0,0.0,0.0,0.30824683422833904,0.0,0.0
RBM47,0.0,0.0,0.0,0.0,0.22257500960833146,0.0,0.0
KIAA1522,0.0,0.0,0.0,0.0,0.23717172561998745,0.0,0.0
MAPK13,0.0,0.0,0.0,0.0,0.5286388536854787,0.0,0.0
RHPN2,0.0,0.0,0.0,0.0,0.20697659086554915,0.0,0.0
MVP,0.0,0.0,0.0,0.0,0.43852477704949405,0.0,0.0
FAM102A,0.0,0.0,0.0,0.0,0.42451496612369105,0.0,0.0
MED28,0.584854246580137,0.4221140756329806,0.0,0.0,0.7061979367554361,0.0,0.5347759991463163
HMG20B,0.0,0.0,0.0,0.0,0.4493412042469859,0.0,0.0
FAM83H,0.0,0.0,0.0,0.0,0.33609551998757253,0.0,0.0
ARL8A,0.0,0.0,0.0,0.0,0.4251011807259801,0.0,0.16120299922934445
ANAPC13,0.7513333301006547,0.0,0.0,0.0,1.0666950290799546,0.0,0.6329334759798372
MEA1,0.0,0.0,0.0,0.0,0.48931200885372717,0.0,0.0
HIP1R,0.0,0.0,0.0,0.0,0.30535345668566655,0.0,0.0
ARHGEF5,0.0,0.0,0.0,0.0,0.24927407391176432,0.0,0.0
GOLGA4,0.0,0.0,0.0,0.0,0.4720980917422654,0.0,0.0
HEL-S-304,0.5427480583256328,0.0,0.0,0.0,1.004686952973028,0.0,0.9137878470030647
AKAP9,0.0,0.0,0.0,0.0,0.4036401387090818,0.0,0.0
DYNLT3,0.0,0.0,0.0,0.0,0.4226029221798717,0.0,0.0
MRPS28,0.0,0.0,0.0,0.0,0.45699332066964676,0.0,0.0
ADSS,0.5483601442205179,0.0,0.0,0.0,0.5726599042763137,0.0,0.0
GALNT3,0.0,0.0,0.0,0.0,0.4710258885275746,0.0,0.0
KTN1,0.0,0.0,0.0,0.0,0.5872005999120502,0.0,0.0
SDHC,0.0,0.0,0.0,0.0,0.47402461335376367,0.0,0.0
CRYAB,0.0,0.0,0.0,0.0,0.3078833375992382,0.0,0.0
DPY30,0.0,0.0,0.0,0.0,0.48732966373544906,0.0,0.0
CHMP1A,0.0,0.0,0.0,0.0,0.4451213312893717,0.0,0.0
MRPL24,0.42388874864932835,0.0,0.0,0.0,0.6123755598324739,0.0,0.41341716806917156
TEAD2,0.0,0.0,0.0,0.0,0.46791314020609076,0.0,0.0
TBCC,0.0,0.0,0.0,0.0,0.3250275851017012,0.0,0.0
RAB15,0.0,0.0,0.0,0.0,0.3013477220423323,0.0,0.0
CELF1,0.48618464842653275,0.0,0.0,0.0,0.5204058030302527,0.0,0.0
PIGT,0.0,0.0,0.0,0.0,0.3523611710858984,0.0,0.0
TSG101,0.0,0.0,0.0,0.0,0.4538107746380825,0.0,0.0
SERF1B,0.0,0.0,0.0,0.0,0.31427233406616667,0.0,0.0
PRKCI,0.0,0.0,0.0,0.0,0.23242036009715683,0.0,0.0
CKS1B,0.0,0.0,0.0,0.0,0.23261587136788908,0.0,0.0
AIMP1,0.5339811877983982,0.0,0.0,0.0,0.5705783052971911,0.0,0.0
STK16,0.0,0.0,0.0,0.0,0.3953760740713419,0.0,0.0
KRTCAP3,0.0,0.0,0.0,0.0,0.2789725250189146,0.0,0.0
PBRM1,0.0,0.0,0.0,0.0,0.5090982781332022,0.0,0.0
HNRNPA0,0.5199514584902368,0.0,0.0,0.0,0.5415985892541562,0.0,0.0
ATP6V1E1,0.0,0.4448696933789065,0.0,0.0,0.6394803646743784,0.0,0.48402820769909116
SNF8,0.31505391246659864,0.0,0.0,0.0,0.5926996664197901,0.0,0.0
HECTD1,0.0,0.0,0.0,0.0,0.5211131083542991,0.0,0.0
PTPMT1,0.0,0.0,0.0,0.0,0.40599915351471555,0.0,0.0
BCL2L1,0.0,0.0,0.0,0.0,0.3186242777208069,0.0,0.0
ALCAM,0.0,0.0,0.0,0.0,0.29033141482020014,0.0,0.0
RIOK3,0.0,0.5266160046674159,0.0,0.0,0.6048507381197132,0.0,0.524124409285698
TRAPPC3,0.0,0.0,0.0,0.0,0.40142303207475316,0.0,0.0
MBP,0.0,0.0,0.0,0.0,0.2839968879705985,0.0,0.0
SBSN,0.0,0.0,0.0,0.0,0.16540620437778109,0.0,0.0
LSM6,0.0,0.0,0.0,0.0,0.7919645976288356,0.0,0.6102343062012154
TRAPPC2L,0.0,0.0,0.0,0.0,0.4844141792933635,0.0,0.0
TOLLIP,0.0,0.0,0.0,0.0,0.3267741956311122,0.0,0.0
ME1,0.0,0.0,0.0,0.0,0.21959851697927407,0.0,0.0
WNT5B,0.0,0.0,0.0,0.0,0.6715213166055464,0.0,0.0
MRPL23,0.7980646948669052,0.0,0.0,0.5932689106072192,1.0053823743644574,0.0,0.6792623431337019
UBE2R2,0.7078427295064007,0.0,0.0,0.5559694087151545,0.7688451390278463,0.0,0.0
GDE1,0.0,0.0,0.0,0.0,0.8930082686374342,0.0,0.0
ABHD11,0.0,0.0,0.0,0.0,0.30729687427695196,0.0,0.0
AP1S1,0.0,0.0,0.0,0.0,0.27798904729538026,0.0,0.0
DNAJB2,0.0,0.0,0.0,0.0,0.3384958771039174,0.0,0.0
MET,0.0,0.0,0.0,0.0,0.4916682445298861,0.0,0.0
PLEKHG3,0.0,0.0,0.0,0.0,0.5178564802031513,0.0,0.0
FOXP4,0.0,0.0,0.0,0.0,0.2828969038702772,0.0,0.0
RNPEP,0.0,0.0,0.0,0.0,0.20810917921018898,0.0,0.0
SENP2,0.0,0.0,0.0,0.0,0.33728564530652305,0.0,0.0
PLEKHJ1,0.0,0.0,0.0,0.0,0.581596654633383,0.0,0.37819844810478886
QARS1,0.0,0.0,0.0,0.0,0.4191870955251454,0.0,0.0
SULF2,0.0,0.0,0.0,0.0,0.3065705061433955,0.0,0.0
CDC34,0.0,0.0,0.0,0.0,0.40498235808838495,0.0,0.0
CDC42SE1,0.5022832370870911,0.0,0.0,0.0,0.5435292598735622,0.0,0.4408202330850053
JTB,0.0,0.0,0.0,0.0,0.5415985892541562,0.0,0.34705268866485456
RAMP1,0.0,0.0,0.0,0.0,0.31838386021777654,0.0,0.0
EI24,0.0,0.0,0.0,0.0,0.4020036535687496,0.0,0.0
NFIC,0.0,0.0,0.0,0.0,0.17180980594756737,0.0,0.0
MED13L,0.0,0.0,0.0,0.0,0.420878987783907,0.0,0.0
PAICS,0.0,0.0,0.0,0.0,0.39306184832474445,0.0,0.0
MAEA,0.0,0.0,0.0,0.0,0.38431199105426744,0.0,0.0
ANXA11,0.0,0.0,0.0,0.0,0.38842304893625795,0.0,0.0
GOLPH3,0.48536120454372,0.0,0.0,0.0,0.6202548533762253,0.0,0.0
AKIRIN2,0.0,0.0,0.0,0.0,0.4538107746380825,0.0,0.0
OGDH,0.0,0.0,0.0,0.0,0.4334651539811765,0.0,0.0
SNX17,0.0,0.0,0.0,0.0,0.43215232237046614,0.0,0.0
MGST3,0.0,0.0,0.0,0.0,0.4284341639705921,0.0,0.0
FLOT1,0.0,0.0,0.0,0.0,0.21418942785080966,0.0,0.0
SMAGP,0.0,0.5583757561343384,0.0,0.0,0.6347780812302797,0.0,0.0
HK1,0.0,0.30981590831052086,0.0,0.0,0.31082547737744115,0.0,0.0
GSK3B,0.0,0.0,0.0,0.0,0.475252666587043,0.0,0.0
METAP1,0.0,0.0,0.0,0.0,0.2943683223731988,0.0,0.0
KLC1,0.0,0.0,0.0,0.0,0.25243049982532717,0.0,0.0
MRPL36,0.0,0.0,0.0,0.0,0.3430094261973191,0.0,0.0
URLC5,0.0,0.0,0.0,0.0,0.3043046636960721,0.0,0.0
NCBP2AS2,0.0,0.0,0.0,0.0,0.4728030078163863,0.0,0.0
PIGP,0.0,0.0,0.0,0.0,0.36904235762065896,0.0,0.0
ECI1,0.0,0.0,0.0,0.0,0.21260327555411115,0.0,0.0
IMMP1L,0.0,0.0,0.0,0.0,0.4174293756143779,0.0,0.0
MYCBP,0.0,0.0,0.0,0.0,0.24015912261705485,0.0,0.0
AP2B1,0.0,0.0,0.0,0.0,0.3043046636960721,0.0,0.0
NADK,0.0,0.0,0.0,0.0,0.37281383199069423,0.0,0.0
NONO,0.6578895522828059,0.0,0.0,0.0,0.7329155903611816,0.0,0.5636795801113748
TRMT112,0.6442063822694988,0.0,0.0,0.0,0.6738705282165991,0.0,0.5637364291737393
RFK,0.0,0.0,0.0,0.0,0.3737583164285313,0.0,0.0
VARS,0.0,0.0,0.0,0.0,0.3267741956311122,0.0,0.0
UBR4,0.0,0.0,0.0,0.0,0.31427233406616667,0.0,0.0
MPST,0.0,0.0,0.0,0.0,0.23717172561998745,0.0,0.0
COPS5,0.0,0.0,0.0,0.0,0.32462310377309844,0.0,0.0
MRPS18C,0.0,0.0,0.0,0.0,0.37837311767510085,0.0,0.0
TRNAU1AP,0.0,0.0,0.0,0.0,0.32848540137552973,0.0,0.0
PPP1R14B,0.4288980531478097,0.0,0.0,0.0,0.5046498899675181,0.0,0.0
MRPL27,0.0,0.0,0.0,0.0,0.20271151249700387,0.0,0.0
UBE2Z,0.0,0.0,0.0,0.0,0.30824683422833904,0.0,0.0
RRAS2,0.0,0.0,0.0,0.0,0.6039532741282401,0.0,0.0
SNRNP27,0.0,0.0,0.0,0.0,0.36599628297672654,0.0,0.0
DDX42,0.0,0.0,0.0,0.0,0.3176783668058454,0.0,0.0
NKTR,0.0,0.0,0.0,0.0,0.369677086735011,0.0,0.0
MSL1,0.0,0.0,0.0,0.0,0.2839968879705985,0.0,0.0
TRAPPC6B,0.505123713556217,0.0,0.0,0.0,0.5205997697117979,0.0,0.0
ANO6,0.44881444131589987,0.3841475875115927,0.0,0.0,0.7457942289140926,0.0,0.0
GATAD1,0.0,0.0,0.0,0.0,0.2875404759931216,0.0,0.0
SUDS3,0.0,0.0,0.0,0.0,0.42659240736648724,0.0,0.0
PAK2,0.5178710115236917,0.4448696933789065,0.0,0.0,0.5767904538810985,0.0,0.470028196132571
DNTTIP1,0.0,0.0,0.0,0.0,0.23119511625837147,0.0,0.0
CBX3,0.0,0.0,0.0,0.0,0.40599915351471555,0.0,0.0
MRPL28,0.0,0.0,0.0,0.0,0.4397986618131192,0.0,0.0
IDH3B,0.0,0.0,0.0,0.0,0.5090982781332022,0.0,0.0
DYNC1H1,0.0,0.0,0.0,0.0,0.369677086735011,0.0,0.0
STOML2,0.0,0.0,0.0,0.0,0.31435202058637124,0.0,0.0
HSD17B8,0.0,0.0,0.0,0.0,0.36552956487903976,0.0,0.0
ARL6IP4,0.0,0.0,0.0,0.0,0.25243049982532717,0.0,0.0
TARDBP,0.0,0.0,0.0,0.0,0.38343185330930823,0.0,0.0
KIAA1191,0.0,0.0,0.0,0.0,0.3065705061433955,0.0,0.0
VTI1B,0.0,0.0,0.0,0.0,0.7215875871330159,0.0,0.0
PAFAH1B3,0.0,0.0,0.0,0.0,0.34239271731622206,0.0,0.0
EBP,0.0,0.0,0.0,0.0,0.2534855019895218,0.0,0.0
LYPLA2,0.0,0.0,0.0,0.0,0.26960280150706595,0.0,0.0
MRPS16,0.0,0.0,0.0,0.0,0.5286388536854787,0.0,0.43446837421359996
DNAJC19,0.0,0.0,0.0,0.0,0.40818345863685446,0.0,0.0
GATAD2A,0.0,0.0,0.0,0.0,0.3599362348218163,0.0,0.0
CTBP2,0.0,0.0,0.0,0.0,0.37537652512998465,0.0,0.0
MRPL11,0.0,0.0,0.0,0.0,0.2938629722662834,0.0,0.0
GPD2,0.0,0.0,0.0,0.0,0.23119511625837147,0.0,0.0
AYP1,0.4259714801895029,0.0,0.0,0.0,0.5178564802031513,0.0,0.0
CCNL2,0.423983866567312,0.0,0.0,0.0,0.42451496612369105,0.0,0.0
GOLGB1,0.0,0.0,0.0,0.0,0.19054766841494764,0.0,0.0
RNF6,0.0,0.0,0.0,0.0,0.2875404759931216,0.0,0.0
C10orf70,0.0,0.0,0.0,0.0,0.19054766841494764,0.0,0.0
CDK9,0.0,0.3626146968374284,0.0,0.0,0.367820531827548,0.0,0.0
KIF1B,0.0,0.0,0.0,0.0,0.32080981698628536,0.0,0.0
DTYMK,0.0,0.0,0.0,0.0,0.22106811672182425,0.0,0.0
COMMD6,0.0,0.0,0.0,0.0,0.3081702367487041,0.0,0.0
CIB1,0.0,0.0,0.0,0.0,0.2789725250189146,0.0,0.0
MRPS15,0.0,0.0,0.0,0.0,0.31435202058637124,0.0,0.0
SEC61A1,0.0,0.0,0.0,0.0,0.2906798684553496,0.0,0.0
ARF3,0.0,0.0,0.0,0.0,0.5059404806999017,0.0,0.0
GRPEL2,0.0,0.0,0.0,0.0,0.3588786186264226,0.0,0.0
COMMD2,0.0,0.0,0.0,0.0,0.20006244988943214,0.0,0.0
IGSF8,0.0,0.0,0.0,0.0,0.14698412682504355,0.0,0.0
NME3,0.0,0.0,0.0,0.0,0.2202565494447147,0.0,0.0
POLR2I,0.0,0.0,0.0,0.0,0.2816217197283727,0.0,0.0
NAB1,0.0,0.0,0.0,0.0,0.3896338118418382,0.0,0.0
SETD3,0.0,0.0,0.0,0.0,0.3267957440549984,0.0,0.0
PUM1,0.32516247094627526,0.0,0.0,0.0,0.36552956487903976,0.0,0.0
ZFAND6,0.0,0.0,0.0,0.0,0.5566215982580767,0.0,0.3359897926538339
DDT1,0.0,0.0,0.0,0.0,0.21418942785080966,0.0,0.0
PRDX3,0.0,0.0,0.0,0.0,0.38431199105426744,0.0,0.0
RAB24,0.0,0.0,0.0,0.0,0.27771709633627695,0.0,0.0
MAN1A2,0.0,0.0,0.0,0.0,0.27771709633627695,0.0,0.0
TMEM128,0.0,0.0,0.0,0.0,0.3430094261973191,0.0,0.0
CIRBP,0.0,0.0,0.0,0.0,0.48065394552918583,0.0,0.0
BLVRB,0.0,0.0,0.0,0.0,0.4006487974703469,0.0,0.0
GTF3C6,0.0,0.0,0.0,0.0,0.20697659086554915,0.0,0.0
CMC1,0.0,0.0,0.0,0.0,0.25243049982532717,0.0,0.0
TOR2A,0.0,0.0,0.0,0.0,0.13499550983489111,0.0,0.0
C6orf226,0.0,0.0,0.0,0.0,0.13499550983489111,0.0,0.0
ATP11A,0.0,0.0,0.0,0.0,0.2875404759931216,0.0,0.0
CD2AP,0.0,0.0,0.0,0.0,0.25243049982532717,0.0,0.0
TRAPPC4,0.4225388084508772,0.0,0.0,0.0,0.4873660006530829,0.0,0.46152079600217283
PIN4,0.4718585348813165,0.0,0.0,0.0,0.4851715149911069,0.0,0.0
GNA11,0.0,0.0,0.0,0.0,0.20271151249700387,0.0,0.0
ILKAP,0.0,0.0,0.0,0.0,0.3032136867014182,0.0,0.0
SNX6,0.0,0.0,0.0,0.0,0.21294865487608658,0.0,0.0
MRPS36,0.0,0.0,0.0,0.0,0.33963336433721075,0.0,0.0
COPA,0.0,0.0,0.0,0.0,0.31287451441189007,0.0,0.0
NR2F6,0.0,0.0,0.0,0.0,0.36669522463526,0.0,0.0
NISCH,0.0,0.0,0.0,0.0,0.31427233406616667,0.0,0.0
PRPF19,0.0,0.0,0.0,0.0,0.18277602327150794,0.0,0.0
HDAC1,0.0,0.0,0.0,0.0,0.2839968879705985,0.0,0.0
MRPL21,0.0,0.0,0.0,0.0,0.3250275851017012,0.0,0.0
UBE2E3,0.0,0.0,0.0,0.0,0.31556226702405255,0.0,0.0
SCAMP2,0.0,0.0,0.0,0.0,0.14698412682504355,0.0,0.0
OTUB1,0.0,0.0,0.0,0.0,0.3953760740713419,0.0,0.0
NAPA,0.6124984618028908,0.0,0.0,0.0,0.6998131985779937,0.0,0.38174066736529644
BAG6,0.0,0.0,0.0,0.0,0.24911178421856384,0.0,0.0
RAD23A,0.0,0.0,0.0,0.0,0.31556226702405255,0.0,0.0
CSNK1G2,0.0,0.0,0.0,0.0,0.24927407391176432,0.0,0.0
DCTN2,0.5407380769771466,0.0,0.0,0.0,0.6158975011685598,0.0,0.0
STX4,0.0,0.0,0.0,0.0,0.3384958771039174,0.0,0.0
C6orf89,0.0,0.0,0.0,0.0,0.27510669746038097,0.0,0.0
HGS,0.0,0.0,0.0,0.0,0.21418942785080966,0.0,0.0
SLC50A1,0.0,0.0,0.0,0.0,0.32241648371707626,0.0,0.0
TRIM47,0.0,0.0,0.0,0.0,0.37221721752122483,0.0,0.0
EIF4G3,0.0,0.0,0.0,0.0,0.14582249687405058,0.0,0.0
E2F4,0.0,0.0,0.0,0.0,0.2839968879705985,0.0,0.0
PAK1,0.0,0.0,0.0,0.0,0.13445018064422465,0.0,0.0
UBXN6,0.0,0.0,0.0,0.0,0.2897215277934097,0.0,0.0
CCNI,0.593122736755953,0.0,0.0,0.4683148483093066,0.6512498574538335,0.0,0.0
MSI2,0.0,0.0,0.0,0.0,0.18914506670419565,0.0,0.0
POP5,0.0,0.0,0.0,0.0,0.37281383199069423,0.0,0.0
C18orf32,0.37546210050452244,0.0,0.0,0.0,0.6486974930947949,0.0,0.4341341563057898
ACADVL,0.29658876452837285,0.0,0.0,0.0,0.4207621705400997,0.0,0.0
IGBP1,0.0,0.0,0.0,0.0,0.5553845748783429,0.0,0.0
LOC51315,0.0,0.0,0.0,0.0,0.4041693192400865,0.0,0.0
EIF2A,0.0,0.0,0.0,0.0,0.31838386021777654,0.0,0.0
VPS4B,0.0,0.0,0.0,0.0,0.31082547737744115,0.0,0.0
LIMD1,0.0,0.0,0.0,0.0,0.2629424662760252,0.0,0.0
GFER,0.0,0.0,0.0,0.0,0.2713546018676422,0.0,0.0
ESYT2,0.0,0.0,0.0,0.0,0.369677086735011,0.0,0.0
SLC25A39,0.0,0.0,0.0,0.0,0.6134607760159445,0.0,0.0
PCMT1,0.0,0.0,0.0,0.0,0.2552156455063127,0.0,0.0
LRP10,0.0,0.0,0.0,0.0,0.4538107746380825,0.0,0.0
ACOT1,0.0,0.0,0.0,0.0,0.19923813927133563,0.0,0.0
FAM32A,0.0,0.0,0.0,0.0,0.4287372502934302,0.0,0.0
NT5C,0.0,0.0,0.0,0.0,0.3875541815416341,0.0,0.0
TM9SF2,0.0,0.0,0.0,0.0,0.2657041802296556,0.0,0.0
DDX54,0.0,0.0,0.0,0.0,0.33720527371822384,0.0,0.0
THRAP3,0.0,0.0,0.0,0.0,0.360185230594979,0.0,0.0
VPS35,0.0,0.0,0.0,0.0,0.14698412682504355,0.0,0.0
MRPL42,0.0,0.0,0.0,0.0,0.2839968879705985,0.0,0.0
LUC7L,0.0,0.0,0.0,0.0,0.20810917921018898,0.0,0.0
ATXN10,0.0,0.0,0.0,0.0,0.246647636838325,0.0,0.0
PGS1,0.0,0.0,0.0,0.0,0.24927407391176432,0.0,0.0
DARS1,0.0,0.0,0.0,0.0,0.24407923388902103,0.0,0.0
TSPAN31,0.0,0.0,0.0,0.0,0.2945255113088801,0.0,0.0
COMMD1,0.0,0.0,0.0,0.0,0.3029575867557254,0.0,0.0
WASF2,0.0,0.0,0.0,0.0,0.31427233406616667,0.0,0.0
LARP1,0.0,0.0,0.0,0.0,0.5333727023115309,0.0,0.0
PACSIN3,0.0,0.0,0.0,0.0,0.3577884460174595,0.0,0.0
COMMD7,0.0,0.0,0.0,0.0,0.16540620437778109,0.0,0.0
PLEKHF2,0.0,0.0,0.0,0.0,0.30253274556882226,0.0,0.0
TTC14,0.0,0.0,0.0,0.0,0.20006244988943214,0.0,0.0
C2orf33,0.0,0.0,0.0,0.0,0.29315148632070265,0.0,0.0
HIST2H2AA3,0.0,0.0,0.0,0.0,0.29942050330905745,0.0,0.0
FUBP1,0.0,0.0,0.0,0.0,0.2897215277934097,0.0,0.0
TMC4,0.0,0.0,0.0,0.0,0.5553845748783429,0.0,0.0
KPNB1,0.0,0.0,0.0,0.0,0.2943683223731988,0.0,0.0
HSD17B12,0.0,0.0,0.0,0.0,0.2816217197283727,0.0,0.0
NS5ATP4A,0.0,0.0,0.0,0.0,0.31838386021777654,0.0,0.0
HP1BP3,0.0,0.0,0.0,0.0,0.2839968879705985,0.0,0.0
ARFRP1,0.0,0.0,0.0,0.0,0.21260327555411115,0.0,0.0
CPSF6,0.0,0.0,0.0,0.0,0.23261587136788908,0.0,0.0
HNRNPL,0.0,0.0,0.0,0.0,0.32657500853881505,0.0,0.0
GRINA,0.0,0.0,0.0,0.0,0.5647530170244929,0.0,0.0
FBXW2,0.0,0.0,0.0,0.0,0.2552156455063127,0.0,0.0
RNF114,0.0,0.0,0.0,0.0,0.3029575867557254,0.0,0.0
ZMIZ1,0.0,0.0,0.0,0.0,0.6422425504519309,0.0,0.0
BET1L,0.0,0.0,0.0,0.0,0.111602138799562,0.0,0.0
KARS1,0.0,0.0,0.0,0.0,0.23546052470745094,0.0,0.0
RRAGC,0.0,0.0,0.0,0.0,0.17180980594756737,0.0,0.15466162149054047
PRKCSH,0.0,0.0,0.0,0.0,0.3479027562341613,0.0,0.0
ARID1A,0.0,0.0,0.0,0.0,0.27771709633627695,0.0,0.0
GLOD4,0.0,0.0,0.0,0.0,0.16596198711618887,0.0,0.0
